config,dataset,tensor,abs_p50,abs_p75,abs_p90,abs_p95,abs_p99,abs_p99_5,abs_p99_9,abs_p99_99,absmax,absmax_over_rms,channel.absmax_top1,channel.absmax_top10_ids,channel.energy_gini,channel.rms_mean,channel.top0.1pct_energy,channel.top0.5pct_energy,channel.top1pct_energy,channel.top5pct_energy,count_rows,dim,excess_kurtosis,kurtosis,max,mean,mean_abs,median_abs,min,p99_9_over_rms,p99_over_rms,rms,row.absmax.max,row.absmax.mean,row.absmax.median,row.absmax.p90,row.absmax.p95,row.absmax.p99,row.kurt.max,row.kurt.mean,row.kurt.median,row.kurt.p90,row.kurt.p95,row.kurt.p99,row.max.max,row.max.mean,row.max.median,row.max.p90,row.max.p95,row.max.p99,row.min.max,row.min.mean,row.min.median,row.min.p90,row.min.p95,row.min.p99,row.range.max,row.range.mean,row.range.median,row.range.p90,row.range.p95,row.range.p99,row.rms.max,row.rms.mean,row.rms.median,row.rms.p90,row.rms.p95,row.rms.p99,skewness,std
R3,mtbench,S4_v_stored_ctx_l0,3.2713475227355957,5.690607786178589,8.370892620086675,10.22818202972412,14.214655065536501,15.942101116180423,20.06398189926156,25.86565399169922,42.58522033691406,8.239475592337419,42.58522033691406,64.0;2.0;46.0;25.0;36.0;31.0;103.0;38.0;80.0;23.0,0.22502828757694393,5.065953879605209,0.0042539679082850956,0.014882016618504093,0.026305158453576193,0.10538695519907601,125480,1024,0.6768660314592734,3.6768660314592734,39.80229949951172,0.008078975883146917,4.023581114508658,3.2713475227355957,-42.58522033691406,3.8820202839426017,2.750280556009227,5.168438192415746,42.58522033691406,20.724728167053236,20.430233001708984,25.31266975402832,27.058202743530273,31.117401123046875,6.427373149872586,3.526950642073886,3.4805326590747048,3.9922510697834417,4.169295530167207,4.589818867209115,39.80229949951172,18.98678147896939,18.70780372619629,23.330968856811523,24.94407081604004,28.698322296142578,-9.499679565429688,-19.427415201562887,-19.05837631225586,-15.418947219848633,-14.194130897521973,-11.135165214538574,68.54964065551758,38.41419668053228,38.276811599731445,45.74414825439453,48.41747283935547,53.806352615356445,6.705357997651298,5.145151738938991,5.195017253225779,5.6766010181668065,5.812127073501261,6.088853893487516,-0.004278626632704673,5.1684318781396765
R3,mtbench,S4_v_stored_draft_l0,2.0487561225891113,3.556580662727356,5.193906784057617,6.2891154289245605,8.55690860748291,9.506601333618164,11.799745559692383,14.393494615837337,18.77289390563965,5.940631254083422,18.77289390563965,66.0;1001.0;942.0;1004.0;53.0;0.0;48.0;1018.0;1022.0;904.0,0.23122614921377493,3.0924243825334665,0.004254189439327219,0.01737812567044763,0.03229217213992611,0.11675256022869407,4800,1024,0.39490782375835254,3.3949078237583525,18.77289390563965,0.03139885467329426,2.485008076406391,2.0487561225891113,-17.156265258789062,3.733997412145509,2.707810472240368,3.1600840218344968,18.77289390563965,12.33098570962747,12.338659286499023,14.393487930297852,15.247221946716309,15.247221946716309,4.676069576705377,3.386864214018082,3.3670431155669323,3.756385422453157,3.9826508120297466,3.9826508120297466,18.77289390563965,11.540001331567764,11.222383499145508,13.8447096824646,15.247221946716309,15.247221946716309,-7.9661455154418945,-11.312730398376782,-11.114556312561035,-9.398143768310547,-9.142436981201172,-8.666763305664062,29.93565082550049,22.852731729944548,23.031051635742188,25.374469757080078,25.810515117645263,26.976882934570312,3.474037408175578,3.1589116165438282,3.1648074817681637,3.2771663212363022,3.2868401024320217,3.3522586726046164,0.012658776425834219,3.159928027183356
R3,mtbench,S4_kctx_lin_l1,7.486506223678589,14.198540449142456,23.426336479187018,30.08609342575073,42.88352901458742,47.61835899353028,58.089307582856755,73.72462789839707,115.21182250976562,7.602217989782188,115.21182250976562,783.0;23.0;782.0;85.0;779.0;786.0;93.0;861.0;798.0;90.0,0.5771136172679507,12.94823386731121,0.011213778639974047,0.04618517196611528,0.08147383088192303,0.29055529111106315,125480,1024,1.6088057422423745,4.6088057422423745,115.21182250976562,0.47421747185175206,11.099369737920929,7.486506223678589,-91.40582275390625,3.8330057584407435,2.8296569626125785,15.155027475483713,115.21182250976562,58.9246045046792,57.74830627441406,74.89264602661135,81.58424377441406,95.00592041015625,11.657352426068252,4.095237147720558,3.998930146262969,4.669123556711894,5.0224347139078,7.936459827540429,115.21182250976562,57.258623331840305,56.715782165527344,74.4830322265625,81.42160530090322,95.00592041015625,-21.383384704589844,-52.17833496584115,-51.833560943603516,-40.99037170410156,-36.13039016723633,-28.30561065673828,201.38040924072266,109.43695829768146,108.57218170166016,136.3355712890625,146.4112319946289,166.73455047607422,22.989495168146654,14.858855900180313,15.347988258234956,18.11549625793209,18.8427164697478,20.1964222986378,0.1828434194560814,15.147606265415561
R3,mtbench,S4_vctx_lin_l1,3.8091284036636353,6.666083812713623,9.8269006729126,11.938052415847777,16.355488872528095,18.089087419509898,21.760028739929556,27.692961835668864,66.69768524169922,10.871101872641052,66.69768524169922,870.0;858.0;867.0;822.0;856.0;836.0;853.0;808.0;879.0;862.0,0.14825006527401452,6.07850802275185,0.004188498017182637,0.014072731530721814,0.02397168440374338,0.09113168221020954,125480,1024,0.48214277496248936,3.4821427749624894,57.24610137939453,0.08710292368409034,4.807637855515225,3.8091284036636353,-66.69768524169922,3.5466821423583292,2.665792449404805,6.135319678086645,66.69768524169922,23.041834060850135,22.647565841674805,28.042580223083498,30.708158779144284,41.42426517486556,10.405010974454953,3.267419632233825,3.195421880456202,3.5767659106011562,3.7701162465821247,4.999590513747614,57.24610137939453,21.572063259832184,21.207664489746094,26.472732543945312,28.962181091308594,36.52762222290039,-8.975232124328613,-21.245198415661072,-21.01148223876953,-16.275912857055665,-13.335326194763184,-10.830598831176758,105.92303848266602,42.817261675493256,42.74961471557617,50.756208419799805,54.60328483581543,69.66560173034668,8.041778179562304,6.084950554519886,6.2524089746737666,6.836735514536956,7.000249165138916,7.331309409447212,0.0034474491821505663,6.134701348313779
R3,mtbench,S4_kdraft_lin_l1,2.300018548965454,4.7909005880355835,8.810344600677494,12.09488382339477,21.292989521026662,25.09996069908142,34.684578361513246,48.74943542480469,76.7780990600586,14.480204807820078,76.7780990600586,256.0;529.0;528.0;211.0;23.0;783.0;532.0;786.0;597.0;531.0,0.751380648276676,3.836203834953221,0.025330046989684295,0.10269141182208147,0.17067361332614864,0.4596585535556979,4800,1024,6.5765023930880275,9.576502393088028,76.7780990600586,0.19363388747589247,3.486477022655885,2.300018548965454,-62.56051254272461,6.541446121956293,4.015817700748862,5.302279911026835,76.7780990600586,27.036785171429315,25.322989463806152,33.36028556823732,38.262460517883305,53.08295989990239,7.709811956862277,6.852755644841542,6.889365786073128,7.222030495217657,7.30605150166785,7.452183931308657,76.7780990600586,27.036785171429315,25.322989463806152,33.36028556823732,38.262460517883305,53.08295989990239,-15.327792167663574,-21.958184443712234,-20.67346954345703,-18.1448486328125,-17.732955646514892,-16.89480005264282,139.3386116027832,48.99496961514155,45.99208641052246,60.23757266998291,69.36884021759036,95.94614055633546,16.61220240258879,5.139312775837587,4.752048598763349,6.392400762895857,7.5338642607104545,10.967797552139842,0.493736199729643,5.298743074777235
R3,mtbench,S4_vdraft_lin_l1,0.7218391597270966,1.2629295587539673,1.8912414550781251,2.3488076210021944,3.568153195381168,4.239493935108187,6.13595815992396,9.911258882808076,17.28578758239746,15.742974774775458,17.28578758239746,540.0;314.0;752.0;623.0;273.0;361.0;369.0;309.0;355.0;529.0,0.3042580709163166,1.0558179249983808,0.00644464477496307,0.02510513481524214,0.045569405548491336,0.1586328916453886,4800,1024,2.601423414905465,5.601423414905465,16.767765045166016,-0.006401357207390106,0.837778174464541,0.7218391597270966,-17.28578758239746,5.588303921374625,3.2496839082196556,1.0980000812866708,17.28578758239746,3.8123897060751917,3.4829663038253784,4.767196369171144,5.7590588569641135,9.938007125854494,4.769369958755598,3.163631244750544,3.143211399585485,3.401082406393182,3.487797648233258,3.762099579231543,16.767765045166016,3.5717757779856525,3.2654407024383545,4.543621635437012,5.359446763992312,9.044279241561892,-2.171733856201172,-3.6248586761951445,-3.3282209634780884,-2.863189315795898,-2.7599255323410032,-2.584903972148895,31.07221031188965,7.1966344541807965,6.584011077880859,8.96313490867615,10.777049851417543,18.624435510635376,3.686503220379131,1.0584796737258704,0.9717629827668077,1.3268750412219148,1.5754338766642937,2.4442254107896373,0.032291443551384615,1.0979814211230712
R3,mtbench,S4_kctx_lin_fp_l1,7.494668483734131,14.372213125228882,23.90080852508545,30.75112266540527,43.70349884033203,48.67138601303101,59.957147136689024,75.00294151838762,119.85028076171875,7.788273513529792,119.85028076171875,783.0;23.0;782.0;85.0;779.0;786.0;93.0;861.0;856.0;798.0,0.5838823662391721,13.09045040613941,0.012271965271304098,0.04828428714209707,0.08345109420181342,0.2916212729087774,125480,1024,1.660597358907407,4.660597358907407,119.85028076171875,0.5060167255554676,11.231901643372687,7.494668483734131,-92.43675994873047,3.8962166631872908,2.840000042581934,15.388555698963934,119.85028076171875,60.82881562370079,59.875667572021484,77.53556060791016,84.42722816467283,98.7715835571289,11.480047735280978,4.145510970945302,4.0432404542382905,4.723396545177409,5.09321807323652,8.172309611022582,119.85028076171875,59.408448046272945,59.06494140625,77.45287399291992,84.32711791992188,98.7715835571289,-22.139009475708008,-52.669458661658545,-52.352840423583984,-41.197914123535156,-35.710349273681736,-27.65326499938965,203.1508026123047,112.07790670793149,111.52372741699219,139.8616485595703,150.3238754272461,171.0124740600586,23.59932334582585,15.076230254296345,15.609031653231636,18.398774723611865,19.117597092240665,20.55461701203992,0.1919480401463656,15.380233859521562
R3,mtbench,S4_vctx_lin_fp_l1,3.7330957651138306,6.551591873168945,9.71357173919678,11.833532142639159,16.312935962677003,17.96870149612428,21.96298732566867,28.098744681929876,67.03092956542969,11.045218617772408,67.03092956542969,870.0;867.0;858.0;856.0;836.0;822.0;862.0;853.0;832.0;879.0,0.15217872476568606,6.009160584770379,0.004383426491574853,0.014173407941271237,0.024487678396487217,0.09406342580504903,125480,1024,0.5564975508996679,3.556497550899668,58.965110778808594,0.032788101704584835,4.743168467753964,3.7330957651138306,-67.03092956542969,3.619015849609902,2.688012014358436,6.068773456196962,67.03092956542969,23.065176569575673,22.670083045959473,28.260765075683594,31.21794891357422,42.68721248626709,11.980084894391272,3.3079837962564533,3.2199623670715316,3.6497193917747666,3.9266982674429936,5.265437348651131,58.965110778808594,21.521536324303128,21.123016357421875,26.60805892944336,29.11532974243164,37.52355998992917,-8.742231369018555,-21.243865165696768,-20.996919631958008,-15.843647003173828,-13.052796936035156,-10.46510124206543,106.12574005126953,42.765401489999896,42.70037841796875,51.141998291015625,55.142159175872784,70.84664154052734,8.13768489752226,6.011152654807808,6.191626304502293,6.805051667539187,6.984730079384131,7.323429565383742,0.0067401815527620085,6.0686848824953366
R3,mtbench,S4_k_stored_ctx_fp_l1,0.5274752676486969,1.3710596561431885,2.6338295698165908,3.324425077438354,4.552609033584596,5.009034814834595,6.141310214996338,7.777660546588804,13.459561347961426,9.037590007482013,13.459561347961426,990.0;222.0;93.0;670.0;477.0;29.0;925.0;798.0;968.0;392.0,0.6578500694908165,1.162740952772134,0.009222199691722676,0.03879028364827388,0.06725818637471508,0.23741074776465212,125480,1024,2.2019724478941924,5.201972447894192,9.596437454223633,0.005846617922813405,0.9865129066521046,0.5274752676486969,-13.459561347961426,4.123659188960456,3.0569060050480927,1.489286561662851,13.459561347961426,6.291349419169567,6.087703227996826,7.273497581481934,7.920060634613037,10.172050476074219,18.18336094513595,5.2409062665166415,5.001159383618488,5.801449464232663,6.832206567405237,11.240012150442055,9.596437454223633,5.950160480377816,5.864682197570801,6.909642457962039,7.277524948120117,8.137432098388672,-3.5461747646331787,-5.816905317982557,-5.599279880523682,-4.964503765106201,-4.808909893035889,-4.485644817352295,19.55887222290039,11.767065798360374,11.5110764503479,13.353495216369629,14.045726299285889,17.363922696113587,1.611601883200926,1.4872683713241628,1.5096175340208056,1.5575554738896975,1.5674491187342534,1.583512462711078,0.0011725799649906258,1.4892750853379713
R3,mtbench,S4_k_stored_ctx_l1,0.5340328812599182,1.3596325814723969,2.6166138648986816,3.312951242923736,4.538202304840091,5.000204327106477,6.121163114547808,7.709477670096965,13.23731517791748,8.922765110228735,13.23731517791748,990.0;222.0;93.0;29.0;670.0;477.0;925.0;798.0;392.0;456.0,0.6559413168033237,1.1620328655871899,0.00890815400005594,0.039109013280728716,0.06631078120711023,0.2362472189723595,125480,1024,2.2049564020982313,5.204956402098231,9.860770225524902,0.0048372256253489685,0.984971275209111,0.5340328812599182,-13.23731517791748,4.1260406614492044,3.0590276536089305,1.4835440599845784,13.23731517791748,6.270788606629845,6.0532917976379395,7.31058406829834,7.930449485778809,10.35190200805664,18.86735765572372,5.246094739531264,5.004278375952136,5.817713921164153,6.715810601512999,11.481314866979414,9.860770225524902,5.927016297396027,5.821284294128418,6.906562185287476,7.3138041496276855,8.195359230041504,-3.4875235557556152,-5.800244315627429,-5.5783467292785645,-4.9458327293396,-4.788228511810303,-4.472296714782715,19.53459644317627,11.727260613023455,11.457483291625977,13.370566987991333,14.191996431350644,17.35696506500244,1.608159947723233,1.4814551652376464,1.5039712125572362,1.5530224819631688,1.5632691773225418,1.5787547974052252,0.00354219481595306,1.4835361738642492
R3,mtbench,S4_k_stored_draft_l1,0.4489307999610901,1.3488322794437408,2.580299711227419,3.258448851108551,4.602510347366334,5.215622425079346,6.63941027450565,7.610579521559378,8.817039489746094,6.168392584923936,8.817039489746094,256.0;320.0;147.0;211.0;23.0;213.0;981.0;782.0;850.0;846.0,0.7114616680252168,1.0405669920120137,0.0158648488716312,0.06622118694391771,0.10900164617072934,0.323517136293519,4800,1024,2.8546152986468245,5.8546152986468245,8.817039489746094,0.015497195823166669,0.9244157528097613,0.4489307999610901,-8.658686637878418,4.644925221573191,3.2199119366253104,1.4293901317655544,8.817039489746094,7.02034668803215,7.050543308258057,7.646589899063111,7.78553991317749,8.058086442947388,6.8230529614660345,5.8439534456996896,5.843468568362519,6.2590105827244695,6.364067932911848,6.578781439374378,8.817039489746094,6.42935980618,6.285174608230591,7.45325050354004,7.660624527931214,7.949367418289186,-5.002246856689453,-6.640904650489489,-6.688514471054077,-5.798491859436035,-5.617300987243652,-5.338644113540649,15.524615287780762,13.07026445666949,13.071557760238647,14.046831369400024,14.358198499679565,14.735157136917115,1.612509033943517,1.4288455038381198,1.4132452231610033,1.490216093923963,1.5247898497249683,1.566900405506523,-0.07073775814801797,1.4293061203641322
R3,mtbench,S4_v_stored_ctx_l1,3.8091284036636353,6.666083812713623,9.8269006729126,11.938052415847777,16.355488872528095,18.089087419509898,21.760028739929556,27.692961835668864,66.69768524169922,10.871101872641052,66.69768524169922,870.0;858.0;867.0;822.0;856.0;836.0;853.0;808.0;879.0;862.0,0.14825006527401452,6.07850802275185,0.004188498017182637,0.014072731530721814,0.02397168440374338,0.09113168221020954,125480,1024,0.48214277496248936,3.4821427749624894,57.24610137939453,0.08710292368409034,4.807637855515225,3.8091284036636353,-66.69768524169922,3.5466821423583292,2.665792449404805,6.135319678086645,66.69768524169922,23.041834060850135,22.647565841674805,28.042580223083498,30.708158779144284,41.42426517486556,10.405010974454953,3.267419632233825,3.195421880456202,3.5767659106011562,3.7701162465821247,4.999590513747614,57.24610137939453,21.572063259832184,21.207664489746094,26.472732543945312,28.962181091308594,36.52762222290039,-8.975232124328613,-21.245198415661072,-21.01148223876953,-16.275912857055665,-13.335326194763184,-10.830598831176758,105.92303848266602,42.817261675493256,42.74961471557617,50.756208419799805,54.60328483581543,69.66560173034668,8.041778179562304,6.084950554519886,6.2524089746737666,6.836735514536956,7.000249165138916,7.331309409447212,0.0034474491821505663,6.134701348313779
