config,dataset,tensor,abs_p50,abs_p75,abs_p90,abs_p95,abs_p99,abs_p99_5,abs_p99_9,abs_p99_99,absmax,absmax_over_rms,channel.absmax_top1,channel.absmax_top10_ids,channel.energy_gini,channel.rms_mean,channel.top0.1pct_energy,channel.top0.5pct_energy,channel.top1pct_energy,channel.top5pct_energy,count_rows,dim,excess_kurtosis,kurtosis,max,mean,mean_abs,median_abs,min,p99_9_over_rms,p99_over_rms,rms,row.absmax.max,row.absmax.mean,row.absmax.median,row.absmax.p90,row.absmax.p95,row.absmax.p99,row.kurt.max,row.kurt.mean,row.kurt.median,row.kurt.p90,row.kurt.p95,row.kurt.p99,row.max.max,row.max.mean,row.max.median,row.max.p90,row.max.p95,row.max.p99,row.min.max,row.min.mean,row.min.median,row.min.p90,row.min.p95,row.min.p99,row.range.max,row.range.mean,row.range.median,row.range.p90,row.range.p95,row.range.p99,row.rms.max,row.rms.mean,row.rms.median,row.rms.p90,row.rms.p95,row.rms.p99,skewness,std
R4,gsm8k,S4_v_stored_draft_l0,2.046489953994751,3.535299301147461,5.170750141143799,6.252141952514648,8.605965614318848,9.54644762992859,12.13976001739502,14.617197036743164,19.696109771728516,6.230651017135745,19.696109771728516,10.0;65.0;1023.0;83.0;905.0;1016.0;72.0;100.0;23.0;965.0,0.2405029742551812,3.087922156210278,0.0039514855311461915,0.01751252440007179,0.03304217554109419,0.12009413860111033,3600,1024,0.44517568173871913,3.445175681738719,19.696109771728516,0.021448756616509853,2.48199387765107,2.046489953994751,-17.153596878051758,3.840281607728273,2.7224040193590606,3.1611640128069465,19.696109771728516,12.429234357410007,12.470818519592285,14.460343360900879,15.247221946716309,15.306503295898438,4.761045797868227,3.429222513154183,3.410820239473577,3.859342406983622,3.9826508120297466,4.084842980831208,19.696109771728516,11.725060052076975,11.696524620056152,13.81905937194824,15.247221946716309,15.247221946716309,-8.294034957885742,-11.566944629881117,-11.25008487701416,-9.398143768310547,-9.28618049621582,-8.975865364074707,36.438493728637695,23.292004681958094,23.553958892822266,26.31302547454834,26.32908535003662,28.56836700439453,3.4773340771162027,3.1598852366630137,3.1648074817681637,3.2771663212363022,3.292812525058879,3.3628252294479104,0.008399487635272727,3.161091246184666
R4,gsm8k,S4_k_stored_ctx_fp_l1,0.5316557884216309,1.3634939193725586,2.6181398391723647,3.3238419890403743,4.583971781730652,5.067897796630859,6.232283614158948,8.207017308231405,13.136368751525879,9.027727850548786,13.136368751525879,990.0;222.0;93.0;456.0;798.0;670.0;477.0;861.0;734.0;258.0,0.6668101881694511,1.1402553869786514,0.012309537082583514,0.05198423234099553,0.08386370606097399,0.2732247841634628,42995,1024,2.4928588595558185,5.4928588595558185,10.026453971862793,0.021814737796943467,0.972418395694397,0.5316557884216309,-13.136368751525879,4.2830223039777415,3.1502503091086447,1.4551135090683238,13.136368751525879,6.571171210934803,6.284776210784912,7.759385585784912,9.077592849731445,11.491011619567871,17.92916469900182,5.583593115450938,5.1247426553654885,7.135713866618133,8.24340822643701,12.83082312494791,10.026453971862793,6.152517112979696,6.113400459289551,7.126959896087645,7.5026535987854,8.319535255432129,-3.520766496658325,-6.062699689331658,-5.726412773132324,-5.025872230529785,-4.826160621643067,-4.495962476730348,19.464752197265625,12.215216802311353,11.867928504943848,14.041185855865479,15.883021831512451,18.30767297744751,1.586049893431385,1.4528886870973332,1.4765795596119273,1.5297135066703795,1.5419271782713608,1.55922751671796,0.021054045563033544,1.45494997903295
R4,gsm8k,S4_k_stored_ctx_l1,0.5465918183326721,1.355441004037857,2.588931941986086,3.2922050356864925,4.540469083786014,4.999736313819886,6.012210696220459,7.877426924227233,10.727356910705566,7.441046490308138,10.727356910705566,990.0;93.0;222.0;456.0;477.0;798.0;968.0;861.0;670.0;392.0,0.6580964460408882,1.141950591180581,0.011201812319109878,0.048856593735658475,0.0808854506358097,0.26639555788819963,42995,1024,2.3156570942690022,5.315657094269002,9.609041213989258,0.02359077510162508,0.9719318836087683,0.5465918183326721,-10.727356910705566,4.170378563190904,3.1495028851460436,1.4416462690668312,10.727356910705566,6.335654022388922,6.134644985198975,7.479878902435303,8.265891075134277,9.485095024108887,12.670753001606677,5.351432796173296,5.079611176494518,6.311390621021963,7.821701090132549,10.053429861488375,9.609041213989258,5.954409827796757,5.902839660644531,6.902579307556152,7.157338619232178,8.028322963714578,-3.691617488861084,-5.923658234813294,-5.688835144042969,-5.011656761169434,-4.83167028427124,-4.495999336242676,18.002449989318848,11.878068062610051,11.646681308746338,13.605180263519287,14.415564060211182,15.93920087814331,1.5747197919736209,1.439272946584706,1.463799862247557,1.5201767288476602,1.532696051222457,1.5494151448802598,0.02932920055943511,1.441453239076599
R4,gsm8k,S4_k_stored_draft_l1,0.45623138546943665,1.326474517583847,2.5658788204193117,3.25989933013916,4.628291358947756,5.3572261047363305,6.512307740211536,7.602869142532036,8.662103652954102,6.039959653945126,8.662103652954102,256.0;320.0;147.0;211.0;23.0;783.0;87.0;981.0;213.0;990.0,0.7378317866460773,1.0181072745140711,0.01669918927393387,0.07689753441710691,0.13068330858048438,0.36300984229185723,3600,1024,2.9290613660722924,5.929061366072292,8.531508445739746,0.009191797513346135,0.9243761110091788,0.45623138546943665,-8.662103652954102,4.540938042404727,3.2272406559362414,1.4341327010845621,8.662103652954102,7.013447478479809,7.043136358261108,7.677930688858032,7.824940419197082,8.087201366424559,6.842852960142046,5.9229706250366325,5.926046786618116,6.277175971245793,6.381962267173005,6.577986670046615,8.531508445739746,6.409576186206606,6.164601564407349,7.456048917770386,7.675896859169006,7.98647750377655,-5.30263614654541,-6.692664418882794,-6.715615510940552,-5.874765300750733,-5.731120944023133,-5.539410552978516,15.309274196624756,13.1022406050894,13.095511198043823,14.00580186843872,14.275629496574402,14.74015873908996,1.5873531924765443,1.4336596090770006,1.4202577533701986,1.490704115967413,1.5100205342337747,1.549155632142566,-0.1520234193268955,1.4341032442535566
R4,gsm8k,S4_v_stored_ctx_l1,3.9108598232269287,6.81132709980011,10.00285758972168,12.162785482406616,16.553111743927023,18.25580249786377,22.06367978668218,27.545902744482664,50.96943283081055,8.343431939338444,50.96943283081055,867.0;870.0;836.0;852.0;854.0;843.0;987.0;283.0;914.0;330.0,0.16051366519372845,6.044510107439049,0.00318981557288552,0.013756375715373595,0.02421543169371656,0.09461962058264266,42995,1024,0.4063858053979872,3.406385805397987,50.96943283081055,0.10722471049297276,4.791818836684627,3.9108598232269287,-35.34424591064453,3.6117100074980897,2.709658584551346,6.108928939720211,50.96943283081055,22.096159088546447,22.196218490600586,26.94093627929685,28.92823028564453,34.45823669433594,6.493575552115838,3.1639220261823726,3.128885268828657,3.431062752232342,3.578665356213167,3.8615158494514716,50.96943283081055,21.010838632354044,20.940549850463867,25.84176254272461,27.78055763244629,34.456722259521484,-10.862174034118652,-20.339029313265023,-20.596986770629883,-14.434881210327148,-13.115200805664186,-11.90087604522705,77.61192321777344,41.34986794561907,42.24783897399902,49.459402847290036,52.231258392333984,59.00845527648926,8.033392727675299,6.045697165014158,6.340843793623606,6.906403736914199,7.038503397485121,7.313262559606028,0.000302646660105209,6.1079878562429055
R4,gsm8k,S4_v_stored_draft_l1,0.7362745106220245,1.2837496399879456,1.881975150108338,2.2910829186439496,3.208925247192383,3.6425179040432,4.819866394043002,7.209550825069822,16.945556640625,14.89748670373936,16.945556640625,361.0;368.0;312.0;764.0;270.0;310.0;694.0;326.0;305.0;687.0,0.32278906734004964,1.0887842472629328,0.005471037357661174,0.02443314654198347,0.04469840650027703,0.16470575781081326,3600,1024,0.8712077919569698,3.87120779195697,16.945556640625,-0.0031905171196869257,0.8875962832768409,0.7362745106220245,-12.227636337280273,4.237328819692728,2.821088868142303,1.1374775475632115,16.945556640625,3.9202175587415695,3.674497127532959,4.934592771530151,5.588838171958922,7.465913400650025,4.2890803925975,3.08616973116055,3.071944822099068,3.2873756310492706,3.3713893447742325,3.5416651641102166,16.945556640625,3.7173193578587638,3.5037795305252075,4.649747085571289,5.2638489723205515,7.039164104461667,-2.41764760017395,-3.690383594499694,-3.4590378999710083,-2.942111110687256,-2.825990951061249,-2.6590615034103404,27.29390048980713,7.407702952358457,6.966538310050964,9.218535566329956,10.376742362976072,13.987376847267146,3.2707888200028328,1.1182930501810597,1.0609866654680467,1.3576879699597049,1.5078379819644363,1.9640247633198138,0.02675089320961628,1.1374730730047755
R4,gsm8k,S4_k_stored_ctx_fp_l2,0.9747652113437653,1.868556022644043,2.9161517381668096,3.638721227645874,5.146080522537232,5.70635357618332,6.974874340534407,8.543074607849121,11.42751693725586,6.539599724061546,11.42751693725586,759.0;748.0;696.0;314.0;943.0;368.0;303.0;1003.0;683.0;690.0,0.46641756111731647,1.577963126702877,0.006877674607061382,0.02711505238114805,0.0497663864281855,0.1911699047027849,42995,1024,1.140152100584138,4.140152100584138,11.42751693725586,-0.040246578265497726,1.302250431557477,0.9747652113437653,-10.320514678955078,3.991495839661909,2.9449360652852636,1.747433699223196,11.42751693725586,7.297364578475535,7.189882755279541,8.451737403869629,8.770389080047593,9.43761920928955,5.702362272366923,4.111551873532326,4.076451717997896,4.588401021437421,4.71910358256481,5.1100574903993925,11.42751693725586,6.913226978722554,6.765201091766357,8.199362754821777,8.679484367370605,9.377492904663086,-4.738619804382324,-6.707460655241682,-6.645663738250732,-5.768650531768799,-5.5830864906311035,-5.249393939971924,19.73433208465576,13.620687633964236,13.565027713775635,15.258281707763672,15.694441795349121,16.569104194641113,1.8587882375067712,1.7469869750823395,1.7336490728741336,1.8077249285815087,1.8318156528886334,1.8493989363425776,-0.00650296992985295,1.7469701617711684
R4,gsm8k,S4_k_stored_ctx_l2,0.9882624447345734,1.8708924651145935,2.904126238822938,3.6072023272514344,5.0844654655456605,5.6390654563903855,6.819797048568884,8.211712006567824,10.99628734588623,6.309665413882854,10.99628734588623,748.0;759.0;750.0;314.0;767.0;943.0;696.0;688.0;690.0;755.0,0.4492926559273198,1.58701563384751,0.006709721215143909,0.02538359600072106,0.04645525841979143,0.18626964020235037,42995,1024,1.0372548787850393,4.037254878785039,10.99628734588623,-0.041857598714913395,1.3072560532419253,0.9882624447345734,-10.493480682373047,3.9131969012389844,2.9174643119922665,1.742768692883719,10.99628734588623,7.139409337086461,7.048614501953125,8.137513160705566,8.57546615600586,9.402957916259766,5.286909752367947,4.015113875476806,3.982446167449482,4.464152463621799,4.625951204577853,4.98498508147182,10.99628734588623,6.771277156665251,6.643412113189697,7.911710929870604,8.376112365722651,9.316069602966301,-4.64588737487793,-6.558504010278245,-6.490052223205566,-5.697829246520996,-5.502565383911133,-5.176522254943848,17.934995651245117,13.329781166943496,13.262450695037842,14.836877346038818,15.282279968261719,16.490715503692627,1.8374910651589726,1.742434065214064,1.7323919298467365,1.7963762345559753,1.8116011109656522,1.8273801536118375,-0.0031105893431797415,1.742265955107155
R4,gsm8k,S4_k_stored_draft_l2,0.9907125234603882,1.7610909640789032,2.649508476257324,3.236023187637329,4.401801524162295,4.864238297939302,5.914063721179997,7.080786516237105,9.224206924438477,5.789064561999778,9.224206924438477,606.0;748.0;759.0;303.0;699.0;696.0;222.0;420.0;370.0;989.0,0.5102743882988507,1.4182275474650605,0.011735354489763079,0.04454417714367895,0.07195385396311976,0.23746234887536685,3600,1024,0.5577934433025677,3.5577934433025677,8.812052726745605,-0.06668016621388904,1.2334559036965602,0.9907125234603882,-9.224206924438477,3.711635806324437,2.762547872269874,1.5933847041519364,9.224206924438477,6.215693204270469,6.155081272125244,7.010322952270508,7.294025588035583,7.898128275871276,4.483688997581529,3.552606361547317,3.538955837258288,3.818291487484114,3.897286669931234,4.067418166623337,8.812052726745605,5.531629095077514,5.46564245223999,6.3269627571105955,6.614402604103088,7.175454192161555,-4.404778957366943,-6.066694440974129,-6.010260343551636,-5.271536540985108,-5.107896113395691,-4.766499671936035,15.693065643310547,11.598323536051645,11.530346155166626,12.75264253616333,13.137060379981994,13.940038704872128,1.6701830244507825,1.593234692423726,1.5931117116291411,1.6215929453769855,1.629966494009163,1.6436556937473774,-0.0070972759247116286,1.5919888727183498
R4,gsm8k,S4_v_stored_ctx_l2,5.108471155166626,8.974258422851562,13.273911666870136,16.164510822296137,22.242824268341074,24.678110599517826,29.85454850769093,36.516945447533864,57.3707160949707,7.095711037774627,57.3707160949707,404.0;465.0;476.0;491.0;408.0;435.0;450.0;407.0;427.0;401.0,0.1478763676958299,8.0142360781146,0.0027693009372658124,0.011719476413291869,0.02136423235206314,0.0870675130536675,42995,1024,0.5231168491640905,3.5231168491640905,57.3707160949707,-0.042697507854489926,6.299078235836926,5.108471155166626,-51.60169219970703,3.6924630507160607,2.7510316136002504,8.085266689913494,57.3707160949707,28.894274752754736,29.659297943115234,36.51411819458008,39.10467529296875,44.00940681457517,4.892794333597621,3.1583832690261846,3.123617522879508,3.443583428405682,3.5889800325468078,4.005857644441159,57.3707160949707,27.0389108267894,27.772937774658203,34.422196197509756,36.46381378173828,41.19226287841796,-12.088621139526367,-27.08413053094017,-27.526453018188477,-17.993934631347656,-16.194297790527344,-14.15109920501709,98.73730850219727,54.12304135772957,56.104421615600586,67.07942199707031,70.74786758422852,77.64464950561523,10.874466144114523,7.948692627854748,8.509513937559019,9.356446794794385,9.590473562329578,9.979661527995741,0.01290186429023427,8.085153948432135
R4,gsm8k,S4_v_stored_draft_l2,2.669288158416748,4.6454490423202515,6.889028072357181,8.429759979248047,11.803296594619752,13.235665278434762,16.68044976425222,21.273508889579336,33.91448974609375,8.161837313279637,33.91448974609375,429.0;634.0;487.0;435.0;418.0;593.0;408.0;467.0;427.0;482.0,0.27235053945394294,4.031494938783414,0.0045798600756671625,0.02022375785186233,0.036835332545250635,0.1343068422116185,3600,1024,0.7300923361235019,3.730092336123502,33.91448974609375,-0.037610785464768114,3.2305117139144195,2.669288158416748,-30.351890563964844,4.014305339912749,2.8405730791444372,4.1552518684626945,33.91448974609375,15.724261361757915,15.281222820281982,20.22080955505371,21.95506553649902,25.337243156433104,4.911160651517681,3.326258726172564,3.29342840317069,3.660531791227932,3.791314678113409,4.079437764998595,33.91448974609375,14.55946842842632,14.092434406280518,18.910300064086915,20.554887294769287,23.922744083404538,-7.7417731285095215,-14.785993832879596,-14.382623195648193,-10.986453914642334,-10.258922863006593,-9.186453161239626,56.86080360412598,29.345462261305915,28.684829235076904,37.11390886306763,39.96027565002441,45.86418313980102,6.826397670712133,4.105339087537708,4.051076158309733,4.966704721859301,5.2715920733949675,5.883650059992786,-0.014969081289396233,4.155081650121864
