config,dataset,tensor,abs_p50,abs_p75,abs_p90,abs_p95,abs_p99,abs_p99_5,abs_p99_9,abs_p99_99,absmax,absmax_over_rms,channel.absmax_top1,channel.absmax_top10_ids,channel.energy_gini,channel.rms_mean,channel.top0.1pct_energy,channel.top0.5pct_energy,channel.top1pct_energy,channel.top5pct_energy,count_rows,dim,excess_kurtosis,kurtosis,max,mean,mean_abs,median_abs,min,p99_9_over_rms,p99_over_rms,rms,row.absmax.max,row.absmax.mean,row.absmax.median,row.absmax.p90,row.absmax.p95,row.absmax.p99,row.kurt.max,row.kurt.mean,row.kurt.median,row.kurt.p90,row.kurt.p95,row.kurt.p99,row.max.max,row.max.mean,row.max.median,row.max.p90,row.max.p95,row.max.p99,row.min.max,row.min.mean,row.min.median,row.min.p90,row.min.p95,row.min.p99,row.range.max,row.range.mean,row.range.median,row.range.p90,row.range.p95,row.range.p99,row.rms.max,row.rms.mean,row.rms.median,row.rms.p90,row.rms.p95,row.rms.p99,skewness,std
R2,mtbench,S4_vctx_lin_l0,1.8309985399246216,3.576394736766815,5.687253522872929,7.215837955474853,10.6082386302948,12.037497982978833,15.29405674648325,20.824615861892497,35.011070251464844,10.510527050345605,35.011070251464844,122.0;64.0;81.0;17.0;82.0;5.0;993.0;31.0;38.0;125.0,0.21351783959524162,3.271651440310683,0.004447498365872957,0.014936380439910765,0.025949126306909175,0.10069622554523859,125480,1024,2.1128247684091583,5.112824768409158,35.011070251464844,0.014963854932653396,2.446821770418015,1.8309985399246216,-34.61810302734375,4.591364845143723,3.1846549756807185,3.331048013459384,35.011070251464844,12.247306282656337,11.647170066833496,18.81515045166016,20.986658096313477,25.20154987335205,6.843945241203549,3.490352565210885,3.3880511997940066,3.899548196895734,4.361659859331723,5.444923328089963,35.011070251464844,11.412090146273687,10.832275390625,17.501358032226562,19.475980758666992,23.142051696777344,-2.9981393814086914,-11.381907171780492,-10.883062362670898,-5.680917739868164,-4.157160758972168,-3.460265636444092,60.115318298339844,22.79399731805418,21.842182159423828,34.872697830200195,38.349788665771484,45.16620635986328,6.641815306106058,3.1182377391289573,3.0650562445162097,4.717022102676106,5.160571064901537,5.796399563625107,0.014366654391354705,3.331014402703366
R2,mtbench,S4_kdraft_lin_l0,3.616817593574524,6.249449253082275,9.05237865447998,10.892904281616211,14.626338958740234,16.452821731567383,20.735984802246094,24.49980510768399,47.776939392089844,8.67466742662285,47.776939392089844,130.0;420.0;378.0;135.0;141.0;134.0;262.0;904.0;172.0;238.0,0.22442731992287146,5.388329620123223,0.008073080564332301,0.021865982352947826,0.0355486823800165,0.11864336306188486,4800,1024,0.36548508172427496,3.365485081724275,47.776939392089844,0.0007435544867682135,4.3447295634604535,3.616817593574524,-36.7531852722168,3.7649496642468483,2.6556457519155208,5.507639318305251,47.776939392089844,21.802135328849158,21.334945678710938,26.22438907623294,30.537630081176758,39.167381286621094,7.58522528165965,3.3188679029114145,3.187217909490981,3.717753589278938,3.8576412381071323,5.6244314024593685,47.776939392089844,20.389700973629953,20.071611404418945,25.090988159179688,30.537630081176758,39.167381286621094,-14.148335456848145,-19.279531869888306,-18.94078254699707,-16.068805694580078,-15.497910499572754,-14.692204475402832,69.72870063781738,39.66923284351826,39.28888702392578,45.87033729553224,49.18496036529543,57.54313278198242,7.146210914490835,5.5007122840327565,5.484488836709173,5.842232967522319,5.912974699793608,6.154802572401816,0.007102243387042909,5.507639268113758
R2,mtbench,S4_vdraft_lin_l0,2.0487561225891113,3.556580662727356,5.193906784057617,6.2891154289245605,8.55690860748291,9.506601333618164,11.799745559692383,14.393494615837337,18.77289390563965,5.940631254083422,18.77289390563965,66.0;1001.0;942.0;1004.0;53.0;0.0;48.0;1018.0;1022.0;904.0,0.23122614921377493,3.0924243825334665,0.004254189439327219,0.01737812567044763,0.03229217213992611,0.11675256022869407,4800,1024,0.39490782375835254,3.3949078237583525,18.77289390563965,0.03139885467329426,2.485008076406391,2.0487561225891113,-17.156265258789062,3.733997412145509,2.707810472240368,3.1600840218344968,18.77289390563965,12.33098570962747,12.338659286499023,14.393487930297852,15.247221946716309,15.247221946716309,4.676069576705377,3.386864214018082,3.3670431155669323,3.756385422453157,3.9826508120297466,3.9826508120297466,18.77289390563965,11.540001331567764,11.222383499145508,13.8447096824646,15.247221946716309,15.247221946716309,-7.9661455154418945,-11.312730398376782,-11.114556312561035,-9.398143768310547,-9.142436981201172,-8.666763305664062,29.93565082550049,22.852731729944548,23.031051635742188,25.374469757080078,25.810515117645263,26.976882934570312,3.474037408175578,3.1589116165438282,3.1648074817681637,3.2771663212363022,3.2868401024320217,3.3522586726046164,0.012658776425834219,3.159928027183356
R2,mtbench,S4_kctx_lin_fp_l0,6.346173524856567,11.98954463005066,19.610520553588884,26.361434936523438,50.408193511963006,63.37805788040162,98.01470121765895,145.71956080930875,324.8629150390625,25.6992603541874,324.8629150390625,130.0;135.0;386.0;932.0;519.0;258.0;36.0;420.0;134.0;625.0,0.4915161952465005,11.303945167334621,0.022890650656248544,0.06934087003848882,0.10910000280013321,0.28036243101122155,125480,1024,16.185262286515453,19.185262286515453,219.19256591796875,0.0751733478380037,8.799529128485457,6.346173524856567,-324.8629150390625,7.753748453644286,3.987692128208688,12.640944157995186,324.8629150390625,68.95293612463443,52.45270919799805,114.56713104248047,158.9894561767578,294.22314453125,43.55805616358884,6.24011314405021,4.340208543021766,9.563985078876177,14.881853316035631,33.63314548284625,219.19256591796875,59.12592435644659,45.899452209472656,102.57847595214844,127.13809204101562,156.34664916992188,-27.229700088500977,-63.8788174324139,-49.90439033508301,-39.45167541503906,-37.293960952758795,-34.13869857788086,483.5573425292969,123.00474178886049,96.0999526977539,203.11962890625,285.76170349121094,437.4981994628906,27.396326717296827,12.196656861933974,11.037461202104346,17.27807513849332,19.877507401222335,26.123297455032212,-0.3698682523502163,12.640720635047968
R2,mtbench,S4_vctx_lin_fp_l0,3.2596027851104736,5.667505860328674,8.350150299072268,10.221893501281738,14.255455808639535,16.039857358932505,20.127344522477213,26.23391787700517,41.83222961425781,8.120170659304714,41.83222961425781,64.0;2.0;122.0;46.0;25.0;36.0;31.0;57.0;38.0;80.0,0.2260019677023728,5.048598161397027,0.0044701846684235364,0.014803135840724933,0.02610843810703014,0.10519013140473231,125480,1024,0.711313024681012,3.711313024681012,38.10731506347656,-0.0015977434516932368,4.005815424656685,3.2596027851104736,-41.83222961425781,3.9069749317266127,2.767166250992177,5.151644142641662,41.83222961425781,20.72738034067011,20.4242000579834,25.50056266784668,27.345794677734375,31.53668268203731,6.367072425623289,3.5443273547733334,3.4924546451132645,4.031566831631532,4.2199477910409655,4.648422318614492,38.10731506347656,18.990366748156806,18.712093353271484,23.580078125,25.239431762695226,29.174819946289062,-8.790346145629883,-19.39897030026129,-19.016817092895508,-15.324801445007324,-14.153560638427734,-10.814661026000977,67.7079029083252,38.38933704841809,38.19776916503906,46.063255310058594,48.70783433914185,54.320932388305664,6.754504030004054,5.125887246681251,5.177766350619244,5.687773381290318,5.830494407611943,6.124522053902444,-0.001235211355628707,5.151643894877634
R2,mtbench,S4_kctx_lin_l1,5.815229892730713,12.130098819732666,21.352394866943364,27.429791927337636,38.51833938598635,42.69339317321779,51.50422974395803,61.95970840911702,100.27782440185547,7.675574744678886,100.27782440185547,783.0;782.0;85.0;779.0;786.0;856.0;23.0;990.0;798.0;848.0,0.6689704361766873,10.381659392324057,0.012677612181800819,0.05395962663910469,0.09473997620113482,0.3317548893140228,125480,1024,1.9210302868103142,4.921030286810314,100.27782440185547,0.5057488543357379,9.136926423477467,5.815229892730713,-79.65338134765625,3.942292998725534,2.9483127975857477,13.064536238328389,100.27782440185547,51.298871750447034,51.374202728271484,62.22890090942383,66.18895721435547,75.86980438232422,8.35972161001425,4.438305118679161,4.488160530629757,4.982695999271619,5.08967639180753,6.062755078005103,100.27782440185547,50.0703197151071,51.04126739501953,61.72795867919922,65.33470916748047,73.134521484375,-21.307958602905273,-45.08989652883562,-44.83563232421875,-37.32376480102539,-34.39674758911133,-29.661794662475586,172.1422348022461,95.16021624394271,96.07035636901855,113.2150447845459,118.7001838684082,130.54373107910158,20.056788314139137,12.862901197379438,13.264169653852473,15.322782211188306,15.895962658179053,17.043104451187467,0.21088669713144284,13.05474339919915
R2,mtbench,S4_vctx_lin_l1,2.412808060646057,4.55787205696106,7.136090707778932,8.926322078704834,12.852917003631594,14.421730890274073,17.819313465118427,22.586708386418994,52.6695442199707,12.659067174477974,52.6695442199707,870.0;261.0;341.0;359.0;867.0;718.0;858.0;263.0;371.0;830.0,0.13607104695937322,4.124711445195322,0.005733373505796548,0.01704142333737025,0.028372641698491956,0.09444722059832553,125480,1024,1.5150426354106328,4.515042635410633,40.27531814575195,0.006013761567855533,3.1119254325446573,2.412808060646057,-52.6695442199707,4.282852443452177,3.0891845020992097,4.160618116171949,52.6695442199707,15.253398300258453,14.743754386901855,21.48664093017578,23.55832862854004,27.710248947143555,13.46937397635074,3.4127411250355904,3.240686571559077,4.013013208563628,4.506128667748855,6.051626990776665,40.27531814575195,13.57035226151181,13.014886856079102,20.164955139160156,22.436447143554688,26.16975965499866,-5.627991199493408,-14.509980396244758,-14.120003700256348,-9.242812156677246,-7.67814826965332,-6.9062042236328125,88.45611190795898,28.080332657756568,26.95902729034424,39.965070724487305,43.70340156555176,50.134111404418945,7.906047501881038,3.936782431515574,3.86305851900601,5.847209964561146,6.2312379822390325,6.889082674832124,-0.0013817558728161032,4.1606137700212
R2,mtbench,S4_kdraft_lin_l1,2.183503746986389,4.623527765274048,8.695297622680668,11.97229661941528,21.552996540069593,25.77073758125306,37.47207070541464,51.956809997558594,83.13645935058594,15.067509938497732,83.13645935058594,256.0;783.0;23.0;211.0;529.0;149.0;913.0;786.0;917.0;528.0,0.7503126605291459,3.995073905043174,0.023890070431667285,0.09746843188729185,0.16459087173710132,0.45203324074056767,4800,1024,8.244820341466724,11.244820341466724,83.13645935058594,0.2084014747402957,3.5419348067801857,2.183503746986389,-66.95894622802734,6.791374111675415,3.906228291518131,5.517597777597673,83.13645935058594,27.243332770665486,24.507431030273438,35.244488143920904,43.46145782470703,61.92823112487796,7.875536162313018,6.821432802229218,6.867494531337179,7.227966138774081,7.314707167189141,7.4858767847970595,83.13645935058594,27.243332770665486,24.507431030273438,35.244488143920904,43.46145782470703,61.92823112487796,-15.654657363891602,-21.76956402182579,-19.751227378845215,-17.739493560791015,-17.38380479812622,-16.757421150207517,150.09540557861328,49.012896792491276,44.23244380950928,63.144517135620134,77.88422508239746,111.29728984832775,18.291602873084727,5.259451452036111,4.671990979145367,6.776378933763317,8.544314553064227,13.249413033873482,0.5172684266295862,5.5136606769619805
R2,mtbench,S4_vdraft_lin_l1,0.6782538890838623,1.1937620639801025,1.811833453178406,2.316068315505981,3.969807755947114,4.970056829452524,7.5659616770748555,11.016408447360226,18.67287826538086,16.39513018507043,18.67287826538086,339.0;347.0;376.0;751.0;322.0;702.0;747.0;705.0;262.0;259.0,0.3096971984028113,1.0944852986909783,0.0065409656607954515,0.025809972777559274,0.04397335892648311,0.15291261488467592,4800,1024,5.541433033612398,8.541433033612398,17.414508819580078,0.013909273833416667,0.8399480310816659,0.6782538890838623,-18.67287826538086,6.64305335834984,3.4855641451442687,1.1389283314373784,18.67287826538086,3.9417665291329227,3.408326506614685,5.187119960784916,7.1467915296554585,13.190139179229737,5.197514758906067,3.187360274356519,3.160762919406018,3.437425112922519,3.5551611348475207,3.906872377207775,17.414508819580078,3.655982725818952,3.1656497716903687,4.796001577377321,6.765240883827211,12.360650787353539,-2.3107285499572754,-3.7531817710399626,-3.2926132678985596,-2.8294295787811277,-2.734528017044067,-2.577022893428802,32.638644218444824,7.4091644968589145,6.425084710121155,9.645478534698489,13.376681208610535,23.919052762985245,4.0378824821012245,1.0620420524160443,0.9187136846438598,1.4099505033208226,1.8599791749013048,3.0318096411556676,0.014507594094092318,1.1388433940854896
R2,mtbench,S4_kctx_lin_fp_l1,7.494670152664185,14.372217178344727,23.900814247131347,30.751114463806147,43.70353286743165,48.6713822555542,59.95713570404132,75.00296440580827,119.85027313232422,7.7882732418189295,119.85027313232422,783.0;23.0;782.0;85.0;779.0;786.0;93.0;861.0;856.0;798.0,0.5838823808845176,13.090449899844788,0.012271970040345742,0.04828429486969762,0.08345110680061418,0.2916212929763322,125480,1024,1.6605976048543072,4.660597604854307,119.85027313232422,0.5060166671050578,11.23190126271216,7.494670152664185,-92.43675994873047,3.8962160323516963,2.840002335485468,15.388555256226928,119.85027313232422,60.82881889597109,59.87568664550781,77.53556823730469,84.42723541259762,98.77159881591797,11.480048884702203,4.14551119038788,4.043241007662582,4.723396434635575,5.0932186395931875,8.172310682195487,119.85027313232422,59.408451349552095,59.06494140625,77.45287399291992,84.32713317871094,98.77159881591797,-22.139001846313477,-52.66945933312187,-52.35282516479492,-41.19789505004883,-35.71035346984873,-27.65327262878418,203.15078735351562,112.07791068267397,111.52371215820312,139.86162948608398,150.32386016845703,171.01248931884766,23.599321743192473,15.076229834679008,15.609030453156851,18.398774217036397,19.117595410987615,20.554616119753735,0.1919480825106652,15.380233418468046
R2,mtbench,S4_vctx_lin_fp_l1,3.7331031560897827,6.551589727401733,9.713581466674809,11.833529233932495,16.312939758300782,17.9687052345276,21.962983507156707,28.09873895950251,67.03093719482422,11.045220547907828,67.03093719482422,870.0;867.0;858.0;856.0;836.0;822.0;862.0;853.0;832.0;879.0,0.15217872766434315,6.009160216210812,0.004383426510551163,0.014173407344176013,0.024487677634407772,0.09406342788374719,125480,1024,0.5564975674852466,3.5564975674852466,58.965087890625,0.03278811468843433,4.74316817617331,3.7331031560897827,-67.03093719482422,3.6190154409080715,2.68801280357272,6.06877308642978,67.03093719482422,23.065175368719736,22.670077323913574,28.26076316833496,31.217941284179688,42.687232971191406,11.980079114348289,3.3079838239857575,3.219962025279733,3.6497199831988185,3.9266981798374627,5.2654376512740395,58.965087890625,21.521535183800456,21.12300968170166,26.60805892944336,29.11532211303711,37.52355697631833,-8.742234230041504,-21.243864055860943,-20.99691390991211,-15.843640327453613,-13.05278491973877,-10.465094566345215,106.1257209777832,42.7653992396614,42.70037269592285,51.14199638366699,55.14217500686644,70.84663391113281,8.13768443696971,6.01115228938606,6.191625878688058,6.805051461004057,6.98472999501328,7.32342907494925,0.006740173814587814,6.068684512652608
R2,mtbench,S4_kctx_lin_l2,5.326691627502441,9.867166757583618,15.41318979263306,19.43864040374756,28.042819156646736,31.412848463058474,38.39406810379039,47.07917648123953,84.90524291992188,8.906724331631281,84.90524291992188,943.0;30.0;1020.0;89.0;414.0;861.0;222.0;759.0;787.0;86.0,0.5281166351029513,8.388973477606974,0.013114472576513244,0.04480790404832966,0.08081079118106894,0.27566958684694104,125480,1024,1.4178680062589226,4.417868006258923,84.90524291992188,0.03336954041693304,7.0875746517716705,5.326691627502441,-77.07046508789062,4.027612062695138,2.9417460114401983,9.532712561720357,84.90524291992188,38.410667546965115,38.89121627807617,47.23676300048828,49.84825134277344,56.346290588378906,7.857132519764268,4.06474939438261,3.9467406493216917,4.910670846001457,5.236832487140826,5.8130081703985965,84.90524291992188,35.20806757950046,35.462684631347656,43.252617263793944,46.299883651733396,53.24309539794922,-17.144149780273438,-36.7981861331716,-37.37624740600586,-25.276256561279297,-21.80998992919922,-19.852956771850586,137.61590576171875,72.00625371267205,73.40126419067383,87.44378662109375,91.82424545288086,101.86556705474854,15.220912090090675,9.411221113620234,9.498193712029092,11.186085059711072,11.778521053790548,12.895126421112632,0.07443330391914108,9.53265415601308
R2,mtbench,S4_vctx_lin_l2,2.883448839187622,5.634511590003967,8.939743518829347,11.290654277801512,16.40318935394287,18.44904365539551,23.181115261078386,29.87889289855957,52.78916549682617,10.018131032291741,52.78916549682617,410.0;466.0;428.0;459.0;483.0;488.0;417.0;485.0;510.0;386.0,0.10200356198279303,5.247501342457682,0.0018555126407217893,0.008355061816356596,0.015929691785752362,0.07277860632113434,125480,1024,1.8973214944612131,4.897321494461213,52.78916549682617,0.007899651524079527,3.8789101800430696,2.883448839187622,-51.4500732421875,4.399225636065481,3.1129361252200987,5.2693626512439575,52.78916549682617,17.415870640678392,16.718610763549805,27.2998046875,30.63946580886816,37.15489196777344,4.688992344586501,3.1284147204718047,3.0780326849057467,3.420596886036897,3.6695535990597463,4.123033710633114,52.78916549682617,16.419546095037447,15.724133491516113,25.775981903076172,28.8150634765625,34.55583190917969,-3.944486141204834,-16.332075954102997,-15.653165817260742,-7.395076751708984,-5.464191436767578,-4.764660358428955,93.01275634765625,32.751622049140444,31.55758762359619,51.37609100341797,56.93556785583496,68.3809585571289,11.196083027745965,4.884040010905782,4.7764199605047235,7.568741056954011,8.294469459843912,9.579118975822226,-0.0011097105151829326,5.269356729794496
