config,dataset,tensor,abs_p50,abs_p75,abs_p90,abs_p95,abs_p99,abs_p99_5,abs_p99_9,abs_p99_99,absmax,absmax_over_rms,channel.absmax_top1,channel.absmax_top10_ids,channel.energy_gini,channel.rms_mean,channel.top0.1pct_energy,channel.top0.5pct_energy,channel.top1pct_energy,channel.top5pct_energy,count_rows,dim,excess_kurtosis,kurtosis,max,mean,mean_abs,median_abs,min,p99_9_over_rms,p99_over_rms,rms,row.absmax.max,row.absmax.mean,row.absmax.median,row.absmax.p90,row.absmax.p95,row.absmax.p99,row.kurt.max,row.kurt.mean,row.kurt.median,row.kurt.p90,row.kurt.p95,row.kurt.p99,row.max.max,row.max.mean,row.max.median,row.max.p90,row.max.p95,row.max.p99,row.min.max,row.min.mean,row.min.median,row.min.p90,row.min.p95,row.min.p99,row.range.max,row.range.mean,row.range.median,row.range.p90,row.range.p95,row.range.p99,row.rms.max,row.rms.mean,row.rms.median,row.rms.p90,row.rms.p95,row.rms.p99,skewness,std
R0,gsm8k,A_src1,0.01129150390625,0.0205078125,0.032470703125,0.042724609375,0.09228515625,0.12793457031250455,0.251953125,1.9375015624991647,322.0,510.1026163709653,322.0,788.0;1384.0;4062.0;290.0;2352.0;4055.0;2629.0;133.0;2265.0;2992.0,0.998355390251131,0.04532376068771542,0.9887005566306786,0.9965106431741267,0.9978464117117143,0.998918155880971,20490,4096,227491.8240006941,227494.8240006941,322.0,-0.0003930170990317893,0.017749781694574033,0.01129150390625,-294.0,0.39913648529608964,0.14619534054449795,0.6312455370074593,322.0,2.1567244597212056,0.27734375,0.3671875,0.396484375,0.50390625,1335.7506726655727,36.772640500591265,17.255750540862003,73.84859878878699,97.49267777464607,157.0664912164266,322.0,2.1544368775545997,0.27734375,0.3671875,0.396484375,0.50390625,-0.095703125,-1.9055509642661055,-0.1875,-0.140625,-0.130859375,-0.11669921875,616.0,4.059987841820705,0.462890625,0.5888671875,0.62890625,0.8046875,8.262438110402302,0.07037735449151872,0.022487581602908834,0.02616452248731305,0.02714835069115134,0.030714605369188692,-95.94441374772576,0.6312454146600953
R0,gsm8k,A_src8,0.05126953125,0.0888671875,0.1328125,0.1640625,0.26953125,0.353515625,0.65625,2.7500031249983294,322.0,505.11242318346274,322.0,788.0;1384.0;4062.0;290.0;2352.0;4055.0;2629.0;133.0;709.0;2992.0,0.9861851110665171,0.10269913439154929,0.9699032704453109,0.9807036200476478,0.9831074142463504,0.9861062384096541,20490,4096,218722.60291859636,218725.60291859636,322.0,-0.0001596402117417425,0.0665700813833384,0.05126953125,-294.0,1.0294410798576008,0.42280615779865743,0.6374818460623088,322.0,3.6419472913616397,1.78125,2.5,2.75,3.407968750000009,1334.341788784279,75.55588204252764,47.39456642164522,157.1422882920963,213.37949125769634,388.7080590080062,322.0,3.641195304874329,1.78125,2.5,2.75,3.407968750000009,-0.34765625,-2.4585071033125914,-0.7265625,-0.55078125,-0.51171875,-0.451171875,616.0,6.09970240818692,2.52734375,3.3359375,3.5859375,4.4617968750000045,8.264626872790917,0.13812295862622523,0.09007892084575049,0.10162418730492882,0.10653721652925292,0.12385290792995177,-93.18610684792877,0.6374818260735062
R0,gsm8k,A_src15,0.08203125,0.142578125,0.2109375,0.26171875,0.439453125,0.59375,1.1015625,4.500006249996659,324.0,495.9273421960088,324.0,788.0;1384.0;4062.0;2352.0;290.0;4055.0;133.0;2629.0;2992.0;2265.0,0.9683437907944499,0.15057444463773573,0.9391517082671168,0.9555715326230116,0.9596604906363365,0.9673564993637759,20490,4096,203543.93698617766,203546.93698617766,324.0,0.0002831991680259178,0.10651749035644648,0.08203125,-296.0,1.6860955644684907,0.6726445071017915,0.6533215098915502,324.0,5.502776125549048,3.6640625,5.09375,5.65625,7.1875,1335.8005195040726,123.46770895604772,90.15242350616573,249.79838179706752,332.5552517856849,612.5988771384227,324.0,5.502214876159102,3.6640625,5.09375,5.65625,7.1875,-0.48828125,-2.9433212466447047,-1.1953125,-0.875,-0.8125,-0.6015625,620.0,8.445536122803807,4.8828125,6.4921875,7.1484375,9.048593750000009,8.316665515369799,0.20103750615270552,0.15526518863140548,0.17027497903022998,0.17472505576368155,0.1925309497209483,-88.65736759736005,0.653321448511532
R0,gsm8k,A_src22,0.154296875,0.26953125,0.40234375,0.50390625,0.8671875,1.1953125,2.40625,9.187506249996659,324.0,458.9634496476953,324.0,788.0;1384.0;4062.0;2352.0;290.0;4055.0;133.0;2629.0;2992.0;2265.0,0.9036100232006781,0.2697181325126811,0.8355881548998724,0.8633563905035864,0.8733015722302568,0.8990550342980234,20490,4096,149319.35647278023,149322.35647278023,324.0,-0.0003150479943771932,0.20224109919380623,0.154296875,-296.0,3.4085827182554533,1.2284177978128419,0.7059385671096586,324.0,9.66795311737433,8.1875,10.6875,11.25,12.75,1337.6013640797003,159.95534065992072,126.61889732085825,321.9304257374933,393.3146154243719,577.3775621364616,324.0,5.671986334797462,3.71875,5.15625,5.84375,7.625,-0.79296875,-9.449069858772573,-8.1875,-4.0625,-2.265625,-1.015625,620.0,15.121056193570034,11.9375,15.5,16.5,19.319375000000036,8.313880333277854,0.3538740224986386,0.3146741640230375,0.3529657286283649,0.36200173187841583,0.3845464365989939,-70.69894975456191,0.7059384968094595
R0,gsm8k,A_src29,0.3125,0.5390625,0.79296875,0.97265625,1.4765625,1.859375,3.421875,24.375012499993318,324.0,365.8418574692206,324.0,788.0;1384.0;4062.0;2352.0;290.0;1658.0;133.0;1951.0;761.0;2219.0,0.754461326781671,0.507939086072725,0.6614018851112078,0.6913585970029991,0.7045087296736606,0.7434473044758972,20490,4096,60396.487624090405,60399.487624090405,324.0,-0.004779277127130735,0.3942585080175073,0.3125,-296.0,3.863781191442868,1.6672480483623335,0.885628567057172,324.0,22.639547873962908,22.0,28.0,29.75,33.5,1578.9576339711787,403.7102802223357,372.91965857119067,755.850852834091,869.5691545809029,1209.3128968156573,324.0,6.148097776354319,4.34375,5.65625,6.09375,7.09375,-1.203125,-22.456170311737434,-22.0,-11.9375,-7.139062500000023,-1.4453125,620.0,28.604268088091754,26.46875,32.875,34.71875,38.90968750000002,8.32692185401322,0.6583273667619598,0.6245490886584888,0.7034229660090268,0.7240697254007976,0.7684137021348423,-39.634097743913706,0.8856156713258194
R0,gsm8k,B_concat,0.07470703125,0.19140625,0.404296875,0.5859375,1.0234375,1.2421875,2.171890625000742,6.750006249996659,324.0,456.89394009019225,324.0,8980.0;13076.0;17172.0;4884.0;788.0;9576.0;17768.0;13672.0;1384.0;16350.0,0.9588609775725913,0.21525091166048133,0.8468027281275566,0.8710065553210746,0.879268323134888,0.9056734392808079,20490,20480,145176.17105766173,145179.17105766173,324.0,-0.0010727566528511085,0.1574673921291345,0.07470703125,-296.0,3.062727361424504,1.4432172586760992,0.7091361289143853,324.0,22.648665888848218,22.0,28.0,29.75,33.5,4477.211765207123,1147.1058427824942,1070.4600979928468,2144.206746044568,2476.258346551611,3206.1389274467097,324.0,6.595547370668619,4.75,6.0,6.46875,7.78125,-1.203125,-22.468746949731575,-22.0,-11.9375,-7.15625,-1.5625,620.0,29.064294320400194,26.90625,33.3125,35.0,39.0,8.296950111766595,0.363925193322953,0.3236103430119893,0.3603061007326389,0.36966028567316905,0.39027661918228945,-70.33151195083745,0.7091353174993072
R0,mtbench,A_src1,0.01123046875,0.0205078125,0.03271484375,0.043212890625,0.0908203125,0.126953125,0.25390625,1.6250054687470765,322.0,649.2984053187284,322.0,788.0;1384.0;4062.0;290.0;2352.0;4055.0;2629.0;133.0;2265.0;2992.0,0.9978750362485578,0.03940035602306693,0.9878588037424317,0.9957469427238895,0.9971401225727328,0.9984067652020339,44434,4096,369349.6402916137,369352.6402916137,322.0,-0.00022018001634161266,0.01698096691331497,0.01123046875,-294.0,0.5119904447995602,0.18313504371676578,0.49591989963680294,322.0,1.4301807921931966,0.271484375,0.36328125,0.39453125,0.48046875,1335.7506726655727,32.659430221069854,16.55732742464366,67.9711091029037,88.11280556856855,143.82335133133176,322.0,1.4270632822346063,0.26953125,0.36328125,0.39453125,0.48046875,-0.09375,-1.2513570535267193,-0.1904296875,-0.1474609375,-0.13671875,-0.12158203125,616.0,2.678420335761326,0.4609375,0.587890625,0.630859375,0.767578125,8.262438110402302,0.052203945741779306,0.022722417611002244,0.026972416864915114,0.02792345116127297,0.030311114203217072,-122.32018543301253,0.49591985075870587
R0,mtbench,A_src8,0.05322265625,0.0927734375,0.138671875,0.1728515625,0.283203125,0.37109375,0.7109375,2.640625,322.0,637.6023130230722,322.0,788.0;1384.0;4062.0;290.0;2352.0;4055.0;2629.0;133.0;709.0;2992.0,0.9765065903448481,0.10170564521022953,0.9532461147836704,0.9674992156966148,0.9709082549154625,0.9760751560672848,44434,4096,343452.09910752706,343455.09910752706,322.0,0.00016013482713431342,0.06897633749516452,0.05322265625,-294.0,1.4077496720957776,0.5607794023458454,0.5050169885258057,322.0,3.176234432669802,2.015625,2.921875,3.1875,3.875,1334.341788784279,86.74546662920986,57.03797811293011,185.55678836408165,251.68030221249742,437.5952618236035,322.0,3.174540733869334,2.015625,2.921875,3.1875,3.875,-0.326171875,-1.8920205916359094,-0.82421875,-0.609375,-0.5546875,-0.470703125,616.0,5.066561325505243,2.84375,3.8828125,4.19140625,4.9140625,8.264626872790917,0.12627152515961765,0.0964404187045799,0.11276917414594531,0.11737567082134538,0.12795815270402058,-115.85418241890348,0.505016963137389
R0,mtbench,A_src15,0.0869140625,0.150390625,0.224609375,0.27734375,0.466796875,0.625,1.1953125,4.468753124998329,324.0,616.1832048928936,324.0,788.0;1384.0;4062.0;2352.0;290.0;4055.0;133.0;2629.0;2992.0;2265.0,0.9422591529738862,0.1578496788805836,0.8992229594707261,0.9191965601498925,0.9259605879723865,0.9406683132179023,44434,4096,300008.6800454932,300011.6800454932,324.0,8.3530560095754e-05,0.11466942055325731,0.0869140625,-296.0,2.27324533055104,0.8877543039243441,0.5258176422648819,324.0,4.7797431126783545,3.609375,5.3125,5.875,7.3125,1335.8005195040726,99.20222831969954,64.67968718561858,211.86293162946893,287.56368162777954,542.4905548477162,324.0,4.777921151314309,3.609375,5.3125,5.875,7.3125,-0.39453125,-2.4746109134474725,-1.40625,-0.9609375,-0.84765625,-0.640625,620.0,7.252532064761781,5.025390625,7.0,7.59375,9.203125,8.316674103195284,0.19520782005674941,0.1676517361289806,0.19098562759209653,0.1957678414309628,0.2053157787500166,-105.0750772173361,0.5258176356301155
R0,mtbench,A_src22,0.1669921875,0.29296875,0.443359375,0.55859375,0.9531640625000364,1.3125,2.59375,8.750031249983294,324.0,536.9395249855337,324.0,788.0;1384.0;4062.0;2352.0;290.0;4055.0;133.0;2629.0;2992.0;761.0,0.8235911375439813,0.3017041179627246,0.7165318774860207,0.7559805341867807,0.7733650614307421,0.8190036231506485,44434,4096,172989.32136617662,172992.32136617662,324.0,-0.00018535187410324356,0.2276755575043419,0.1669921875,-296.0,4.298416336207493,1.579603268370528,0.6034199102938628,324.0,8.330045861558716,7.3125,10.3125,11.0625,12.54187499999989,1337.6013640797003,104.69165894682747,68.89047773416125,238.30462585983412,310.73494509955435,488.8183855854236,324.0,5.17166454038574,3.9375,5.5625,6.125,7.65625,-0.78515625,-8.159391070182743,-7.3125,-3.578125,-2.5,-1.1796875,620.0,13.331055610568484,11.3125,15.375,16.59375,19.1875,8.313891867430849,0.3654066831699284,0.34233793515355526,0.3991575775497008,0.4117220035090554,0.4352040404069356,-70.07554423569412,0.6034198818266897
