config,dataset,tensor,abs_p50,abs_p75,abs_p90,abs_p95,abs_p99,abs_p99_5,abs_p99_9,abs_p99_99,absmax,absmax_over_rms,channel.absmax_top1,channel.absmax_top10_ids,channel.energy_gini,channel.rms_mean,channel.top0.1pct_energy,channel.top0.5pct_energy,channel.top1pct_energy,channel.top5pct_energy,count_rows,dim,excess_kurtosis,kurtosis,max,mean,mean_abs,median_abs,min,p99_9_over_rms,p99_over_rms,rms,row.absmax.max,row.absmax.mean,row.absmax.median,row.absmax.p90,row.absmax.p95,row.absmax.p99,row.kurt.max,row.kurt.mean,row.kurt.median,row.kurt.p90,row.kurt.p95,row.kurt.p99,row.max.max,row.max.mean,row.max.median,row.max.p90,row.max.p95,row.max.p99,row.min.max,row.min.mean,row.min.median,row.min.p90,row.min.p95,row.min.p99,row.range.max,row.range.mean,row.range.median,row.range.p90,row.range.p95,row.range.p99,row.rms.max,row.rms.mean,row.rms.median,row.rms.p90,row.rms.p95,row.rms.p99,skewness,std
R1,gsm8k,S3_Zt_dep,2.7975361347198486,4.856528639793396,7.2195604324340925,9.079853677749625,67.0050516510019,119.5330138778696,242.42679008483896,541.2220231197052,1444.4410400390625,77.47661392240914,1444.4410400390625,432.0;2017.0;2117.0;3960.0;2062.0;2910.0;977.0;3230.0;4030.0;3700.0,0.7288554205538816,13.769414179104965,0.06859205276786823,0.18729155013851648,0.2626080913215166,0.49001330648904723,42995,4096,631.8604393157509,634.8604393157509,1444.4410400390625,0.05272133384961955,4.987914162260291,2.7975361347198486,-1248.9765625,13.003235368709861,3.5940023675008343,18.643574711275242,1444.4410400390625,165.01334954048951,137.60569763183594,200.44430541992188,219.1986541748047,1432.76123046875,442.15156336945853,180.51498960912866,161.8641320369665,322.3488182821661,366.8929798930052,413.86125827270445,1444.4410400390625,141.78363731473888,108.28011322021484,200.44430541992188,219.1986541748047,1432.76123046875,-59.054901123046875,-154.66115237973654,-135.43544006347656,-108.7861328125,-99.22639465332031,-85.46435546875,2689.537841796875,296.44478969447545,246.77912139892578,363.9291076660156,388.3400573730469,2673.27734375,138.3473987557061,7.7989980504712015,5.486992466483728,6.733724784902031,7.219972668569953,137.37718128834538,2.1705733502279756,18.6435001669713
R1,gsm8k,S3_Ht_dep,0.49235257506370544,0.858714148402214,1.2632765173912048,1.5414045691490172,2.1775460505485538,2.551483798027041,10.785425544743271,26.12069337596884,32.789878845214844,32.789879773922735,32.789878845214844,494.0;3573.0;604.0;3230.0;2361.0;1601.0;3510.0;1801.0;2117.0;707.0,0.49133041206217554,0.7863446674868964,0.3269884125370404,0.4214802435785715,0.43377680060515816,0.47553251408682284,42995,4096,177.47102861031246,180.47102861031246,32.789878845214844,0.0034160406063737975,0.6235493163221691,0.49235257506370544,-31.7215518951416,10.785425850218928,2.1775461122232005,0.9999999716769962,32.789878845214844,25.169902096954747,25.33193016052246,29.459394454956055,30.59028434753418,31.84146499633789,442.1515544161717,180.5149895076864,161.86412998853848,322.3488316638728,366.8929794034918,413.86125398279404,32.789878845214844,20.780513172835054,19.738557815551758,28.914386749267578,30.49181365966797,31.84146499633789,-8.906746864318848,-24.09713960366549,-24.31524658203125,-21.108507919311524,-19.959186553955078,-9.030001640319824,58.52737998962402,44.87765277650055,44.96253204345703,52.55057334899902,54.981271743774414,56.85295104980469,1.0000001351832253,0.9999999716769955,0.9999999705472838,1.0000000272125007,1.000000046715063,1.000000080516505,-0.4378495125892824,0.9999941369930969
R1,mtbench,C_Zt_fp,2.644689202308655,4.593060374259949,6.81824254989624,8.568204021453857,55.89228370666504,109.48319171905578,225.29139627076134,541.113606225347,1452.903076171875,110.44545251905014,1452.903076171875,432.0;2017.0;2117.0;2062.0;3960.0;977.0;2910.0;3230.0;4030.0;3447.0,0.7080536466504226,9.884710238945308,0.099443964060982,0.22628441163547777,0.29773281072324764,0.5052950577441944,125480,4096,1193.9961369273947,1196.9961369273947,1452.903076171875,0.05103262440430118,4.200806809699081,2.644689202308655,-1244.157958984375,17.12599458136831,4.248768322915641,13.154937962894142,1452.903076171875,173.4880017156239,161.8852767944336,210.3883056640625,223.25587463378906,260.0477600097656,649.6023493399473,250.58068494905248,242.54175462171685,387.77822926507406,424.08344366293727,485.6423772466115,1452.903076171875,144.2994036085331,130.65646362304688,178.75477752685546,212.1103271484375,258.9976501464844,-48.053504943847656,-168.17869912069392,-159.38619995117188,-123.12590026855469,-114.22334289550781,-95.7960433959961,2696.117431640625,312.47810272922703,291.723934173584,379.43809356689457,401.6716613769531,459.2460174560547,135.11053606821554,6.817292988513501,5.802657863216932,6.798554881994715,7.090461444258133,8.154562585076246,2.471676406597371,13.154838975785294
R1,mtbench,C_Ht_fp,0.4698698967695236,0.8209780305624008,1.2113105654716496,1.4764203846454618,2.102961540222168,2.500174168348315,12.245069087987503,27.69409985808997,37.11397933959961,37.11398014147703,37.11397933959961,3573.0;494.0;604.0;3230.0;2361.0;1601.0;3510.0;1801.0;2117.0;3331.0,0.5003993105550575,0.7662059647678182,0.3889450222681592,0.45148739789014286,0.46585225194534163,0.501011077244575,125480,4096,247.50521766415386,250.50521766415386,32.91697311401367,0.006832466806422225,0.6079804282028786,0.4698698967695236,-37.11397933959961,12.245069352552084,2.102961585658346,0.999999978394195,37.11397933959961,27.756949440080877,27.948793411254883,31.693235397338867,32.57307319641113,34.314945220947266,649.6023091134535,250.580684922296,242.5417585968761,387.7782126144854,424.08347898450666,485.64236732244797,32.91697311401367,22.63492500738692,22.563764572143555,27.04792022705078,29.4494686126709,31.945268630981445,-9.19489860534668,-27.214354635235,-27.42822265625,-22.892290115356445,-21.778196334838867,-17.797443389892578,66.20775985717773,49.849279642621916,50.33767509460449,56.974947929382324,58.40251541137695,60.99081993103027,1.0000001362749351,0.9999999783941941,0.9999999770874198,1.0000000386184114,1.0000000561773037,1.0000000848469237,-1.1164835413312566,0.9999766368199456
R1,mtbench,S3_Zt_dep,2.7473323345184326,4.7822558879852295,7.0801764011383055,8.855232524871825,57.19034248352051,112.3068059158331,230.53354603577492,538.8402182066195,1444.4434814453125,108.03123693030744,1444.4434814453125,432.0;2017.0;2117.0;3960.0;2062.0;2910.0;977.0;3230.0;4030.0;3700.0,0.6941609109497455,10.216858945222222,0.09111049386186577,0.20955959745531155,0.27706220129840214,0.48357938107006837,125480,4096,1102.2083383622744,1105.2083383622744,1444.4434814453125,0.0595910984849421,4.343258406327288,2.7473323345184326,-1249.3701171875,17.241812817248434,4.277317540164722,13.370609487486888,1444.4434814453125,166.0929111730304,154.987548828125,198.60703125,211.3463897705078,249.0478973388672,559.0882376858697,211.43440912131868,203.31886807491477,334.30065774341494,369.81327337037527,419.5545771580308,1444.4434814453125,137.9719136666446,124.94193649291992,170.3052978515625,195.33128356933594,249.0478973388672,-44.41587829589844,-161.22024384314062,-152.5789031982422,-118.15745544433594,-109.13633728027344,-91.22927856445312,2689.537841796875,299.1921575097852,278.8544235229492,360.4352996826172,379.4044494628906,434.8523864746094,138.63179086684116,6.824897160698251,5.80402693267945,6.695064516436481,6.911108123054726,7.890093159118441,2.6059265642473113,13.370476691870628
R1,mtbench,S3_Ht_dep,0.4898844063282013,0.8559965342283249,1.255885863304138,1.524308580160141,2.1508308386802675,2.5395325946807876,11.849082731248433,26.56329614714617,35.97090530395508,35.970906091634,35.97090530395508,3573.0;494.0;604.0;3230.0;2361.0;1601.0;3510.0;1801.0;2117.0;3331.0,0.463575440921999,0.7909727963515814,0.35545734653695,0.41301364758767206,0.42645576968689625,0.4635964194759057,125480,4096,208.3650238197808,211.3650238197808,32.7899284362793,0.007679215762432929,0.6286996094400792,0.4898844063282013,-35.97090530395508,11.849082990715708,2.150830885778446,0.999999978102333,35.97090530395508,26.58152808979662,26.770301818847656,30.515836715698242,31.474729156494117,32.90336990356445,559.0882136231056,211.43440897748303,203.31887737553438,334.3006597068444,369.8132637604737,419.5545797412361,32.7899284362793,21.656464818882874,21.554176330566406,26.089834213256836,28.625905990600586,31.502159118652344,-8.898914337158203,-26.066617340558192,-26.23940658569336,-22.005361557006836,-21.11210823059082,-16.808870315551758,63.70935249328613,47.72308215944106,48.266502380371094,54.86848831176758,56.25185203552246,58.56394577026367,1.0000001462565868,0.9999999781023322,0.9999999763572021,1.0000000372476117,1.0000000541819782,1.0000000870631018,-1.0033339035385065,0.9999704924896237
R1f,gsm8k,C_Zt_fp,2.28125,3.96875,5.96875,7.59375,67.5,121.5,253.0,604.0,1568.0,81.10184955504432,1568.0,432.0;2017.0;2117.0;2062.0;3960.0;2910.0;977.0;3230.0;4030.0;3447.0,0.7526270454340153,13.823981689311687,0.07289828457314496,0.19810261330103468,0.2800602018119241,0.5160114980205757,42995,4096,729.411679914675,732.411679914675,1568.0,0.032317411911035404,4.469764039286352,2.28125,-1336.0,13.085948939685085,3.491310487860645,19.333714441811697,1568.0,168.19482497964879,132.0,224.0,249.0,1552.0,575.157846072088,260.2572877475964,245.77695477843005,411.5026595020356,455.9348065969888,521.157696776641,1568.0,146.23360274450516,104.0,224.0,249.0,1552.0,-64.0,-155.52654959879055,-130.0,-105.5,-95.0,-85.0,2904.0,301.7601523432957,237.0,389.0,457.0,2880.0,144.5081452623327,7.423001938955725,4.733317945142362,7.250789059673573,7.9358970893587015,144.41548094286222,2.255845066989736,19.333687431589595
R1f,gsm8k,C_Ht_fp,0.515625,0.91015625,1.3671875,1.671875,2.359375,2.703125,5.625031250001484,21.25,27.125,28.662121761796605,27.125,3573.0;604.0;2361.0;3230.0;1601.0;494.0;707.0;3510.0;2117.0;3331.0,0.3548412072547603,0.8325174013264629,0.21373058634153919,0.252741875289589,0.2635925456932302,0.3107108810221013,42995,4096,79.08242406968334,82.08242406968334,22.375,-0.0017744348567803262,0.6544634852531045,0.515625,-27.125,5.943790989915337,2.4930762592346127,0.9463709709081825,27.125,19.446650773345738,20.375,23.375,24.25,25.625,242.3225746495726,83.53151245400684,78.23742305805084,132.70833577339175,159.54250584089147,200.43297035005284,22.375,14.68012995697174,15.1875,18.25,19.75,21.25,-6.8125,-19.446650773345738,-20.375,-14.0,-12.4375,-6.90625,48.375,34.12678073031748,35.4375,41.375,44.125,46.375,1.1300120047726074,0.9383269922270876,0.9896004507244779,1.0386652722014003,1.051093706064274,1.0803471692087159,-0.8184165911316443,0.9463693073840862
R1f,mtbench,C_Zt_fp,2.296875,4.0,6.0,7.5625,59.0,114.5,242.0,576.0,1568.0,113.83343854996183,1568.0,432.0;2017.0;2117.0;2062.0;3960.0;977.0;2910.0;3230.0;4030.0;3447.0,0.7279643328444179,10.144992094725133,0.09455864836067511,0.22372433413083023,0.2983412124810022,0.515139490437719,125480,4096,1311.1256528341446,1314.1256528341446,1568.0,0.03347949792922891,3.8979879812418896,2.296875,-1336.0,17.56868120477727,4.283273516867186,13.774511426287104,1568.0,173.17029008606949,161.0,212.0,227.0,284.0,724.2476903005752,306.5590961548523,299.74013205262423,455.9348065969888,495.7006322877376,569.1739594068019,1568.0,144.67819373605354,130.0,184.0,214.0,284.0,-51.25,-167.26183057060885,-157.0,-116.0,-108.5,-91.0,2904.0,311.9400243066624,290.0,383.0,412.0,517.0,144.52281590471534,6.533431058532897,5.41790611268348,6.619226417290609,7.115425090925952,8.699517971750629,2.7835494407324437,13.7744707396013
R1f,mtbench,C_Ht_fp,0.515625,0.91015625,1.3515625,1.65625,2.3125,2.65625,6.71875,21.5,29.125,30.02905968065839,29.125,3573.0;604.0;2361.0;3230.0;3331.0;1601.0;494.0;707.0;3510.0;1371.0,0.36577960246504826,0.8419431334358917,0.2452876065769706,0.2719544098052065,0.2836213767781804,0.3259626449919691,125480,4096,101.97249266300929,104.97249266300929,23.75,0.0022063521090834658,0.6662914191820745,0.515625,-29.125,6.927304540066045,2.3842815626273826,0.9698938398247385,29.125,21.493000876633726,22.125,25.25,25.75,27.125,382.8723360233426,107.11796698911262,98.89660754584277,175.9979281535474,201.4060420503381,256.2542591841246,23.75,16.788591807459355,17.375,20.25,20.875,22.0,-6.8125,-21.492988922537457,-22.125,-16.875,-14.0,-12.0,51.5,38.28158072999681,39.5,45.125,46.375,48.0,1.1313790511132955,0.9655011299831348,0.9898417966900853,1.036528447255626,1.049894458541372,1.0827027802490277,-0.864165931844042,0.9698913302738335
R2,gsm8k,C_Zt_fp,2.6845743656158447,4.674445986747742,6.954882669448853,8.77503981590271,64.19146781921445,115.74630428314241,238.92828387454216,558.6791645629742,1452.245849609375,79.30027957812786,1452.245849609375,432.0;2017.0;2117.0;2062.0;3960.0;977.0;2910.0;3230.0;4030.0;3447.0,0.7404186937967628,13.319593126595805,0.07272234071276099,0.2003801754712157,0.2802667989324916,0.5096427935648893,42995,4096,689.6413572148118,692.6413572148118,1452.245849609375,0.03887373545715654,4.825692913055804,2.6845743656158447,-1243.1151123046875,13.046743921127318,3.5051925581080634,18.31325005832546,1452.245849609375,171.8565424706523,143.64312744140625,215.8852081298828,232.21121215820312,1449.0820385742188,462.5238426346263,210.35524219652248,194.40852270807233,359.89375922687975,404.42613883758287,443.8467726620354,1452.245849609375,148.10610999355677,112.78450012207031,215.8852081298828,232.21121215820312,1449.0820385742188,-62.116031646728516,-160.45324650123544,-140.8478546142578,-113.39041137695312,-103.64884185791016,-88.63973236083984,2695.3609619140625,308.5593564947922,256.79180908203125,391.7687683105469,415.0338592529297,2688.47607421875,135.08650985802424,7.781594205443822,5.472677549561105,7.1066468684537805,7.465482053261046,134.6210860118046,2.0811942180447067,18.313208799428054
R2,gsm8k,C_Ht_fp,0.471238911151886,0.8268972784280777,1.2229302525520327,1.493990969657898,2.12975331068039,2.52089524269104,11.26695158863421,27.20274356880186,33.00542068481445,33.00542167999289,33.00542068481445,3573.0;494.0;604.0;3230.0;2361.0;1601.0;3510.0;1801.0;2117.0;707.0,0.524933550124383,0.7626008773073902,0.3559755859029584,0.4586624312310255,0.4715719641490674,0.5111593834066466,42995,4096,207.30529889733768,210.30529889733768,32.91232681274414,0.0024510254457849093,0.603098638741731,0.471238911151886,-33.00542068481445,11.266951928354992,2.1297533748966466,0.9999999698480314,33.00542068481445,26.19613114219583,26.491682052612305,30.501506805419922,31.35633659362793,32.25588607788086,462.52386438112444,210.3552422204446,194.4085163706239,359.8937662973629,404.42613895516604,443.8467968292114,32.91232681274414,21.672273698680996,20.68340301513672,29.795764923095703,31.209810256958008,32.25588607788086,-9.199134826660156,-25.052596846402057,-25.233884811401367,-21.672439575195312,-20.633586883544922,-9.206130981445312,59.31644821166992,46.72487054508306,47.05478096008301,54.32784194946287,56.5105037689209,57.996665954589844,1.000000125136428,0.9999999698480305,0.9999999682181486,1.0000000263975002,1.000000045811966,1.0000000754665754,-0.4635939670565855,0.9999969660805617
R2,gsm8k,S3_Zt_dep,2.7975361347198486,4.856528639793396,7.2195604324340925,9.079853677749625,67.0050516510019,119.5330138778696,242.42679008483896,541.2220231197052,1444.4410400390625,77.47661392240914,1444.4410400390625,432.0;2017.0;2117.0;3960.0;2062.0;2910.0;977.0;3230.0;4030.0;3700.0,0.7288554205538816,13.769414179104965,0.06859205276786823,0.18729155013851648,0.2626080913215166,0.49001330648904723,42995,4096,631.8604393157509,634.8604393157509,1444.4410400390625,0.05272133384961955,4.987914162260291,2.7975361347198486,-1248.9765625,13.003235368709861,3.5940023675008343,18.643574711275242,1444.4410400390625,165.01334954048951,137.60569763183594,200.44430541992188,219.1986541748047,1432.76123046875,442.15156336945853,180.51498960912866,161.8641320369665,322.3488182821661,366.8929798930052,413.86125827270445,1444.4410400390625,141.78363731473888,108.28011322021484,200.44430541992188,219.1986541748047,1432.76123046875,-59.054901123046875,-154.66115237973654,-135.43544006347656,-108.7861328125,-99.22639465332031,-85.46435546875,2689.537841796875,296.44478969447545,246.77912139892578,363.9291076660156,388.3400573730469,2673.27734375,138.3473987557061,7.7989980504712015,5.486992466483728,6.733724784902031,7.219972668569953,137.37718128834538,2.1705733502279756,18.6435001669713
