ds,prompt,cycle_prefix,layer,arm,K_ctx_nmse,V_ctx_nmse,score_nmse,softmax_kl_mean,softmax_tv_mean,top1_agree,attention_dtype
gsm8k,0,119,1,w4a4,0.06776363402605057,0.2356753796339035,0.05280045047402382,0.8216638565063477,0.2796512544155121,0.59375,bf16 (all arms)
gsm8k,0,119,1,rc1,0.00415425468236208,0.02353331819176674,0.032289523631334305,0.7623159885406494,0.20298290252685547,0.690625011920929,bf16 (all arms)
gsm8k,0,119,2,w4a4,0.11257539689540863,0.1916993409395218,0.021193431690335274,0.15147517621517181,0.19806721806526184,0.628125011920929,bf16 (all arms)
gsm8k,0,119,2,rc1,0.00961777288466692,0.019125282764434814,0.0022277506068348885,0.0476236455142498,0.10256770998239517,0.7406250238418579,bf16 (all arms)
gsm8k,0,119,3,w4a4,0.09676893800497055,0.21414418518543243,0.01980968564748764,0.15858244895935059,0.20306523144245148,0.6937500238418579,bf16 (all arms)
gsm8k,0,119,3,rc1,0.008732365444302559,0.02237669564783573,0.003273883368819952,0.027348622679710388,0.07269763946533203,0.8656250238418579,bf16 (all arms)
gsm8k,0,119,4,w4a4,0.09610020369291306,0.28763121366500854,0.018694302067160606,0.2650560438632965,0.2610984146595001,0.6875,bf16 (all arms)
gsm8k,0,119,4,rc1,0.008733563125133514,0.03030228614807129,0.002953905612230301,0.03349142149090767,0.08375474810600281,0.878125011920929,bf16 (all arms)
gsm8k,1,77,0,w4a4,0.11942017078399658,0.19199465215206146,0.08846770226955414,0.18258006870746613,0.22059392929077148,0.596875011920929,bf16 (all arms)
gsm8k,1,77,0,rc1,0.01009485311806202,0.018940337002277374,0.011207429692149162,0.029468655586242676,0.08851318806409836,0.8343750238418579,bf16 (all arms)
gsm8k,1,77,1,w4a4,0.08958596736192703,0.23616984486579895,0.07061886042356491,0.25461119413375854,0.20168665051460266,0.784375011920929,bf16 (all arms)
gsm8k,1,77,1,rc1,0.004943971522152424,0.023819755762815475,0.04853249341249466,0.2793118953704834,0.1995927393436432,0.778124988079071,bf16 (all arms)
gsm8k,1,77,2,w4a4,0.1187610775232315,0.19719739258289337,0.015960803255438805,0.18413232266902924,0.21748824417591095,0.559374988079071,bf16 (all arms)
gsm8k,1,77,2,rc1,0.010199842974543571,0.02018740214407444,0.0016924208030104637,0.04058876633644104,0.10340940207242966,0.746874988079071,bf16 (all arms)
gsm8k,1,77,3,w4a4,0.09737605601549149,0.21807807683944702,0.015463428571820259,0.18797753751277924,0.2192777693271637,0.637499988079071,bf16 (all arms)
gsm8k,1,77,3,rc1,0.008735133334994316,0.022714467719197273,0.0032324297353625298,0.02694334089756012,0.07421296834945679,0.8687500357627869,bf16 (all arms)
gsm8k,1,77,4,w4a4,0.09679900854825974,0.2918412983417511,0.01520045567303896,0.21482644975185394,0.240901380777359,0.637499988079071,bf16 (all arms)
gsm8k,1,77,4,rc1,0.008655787445604801,0.030674109235405922,0.0026785789523273706,0.030712520703673363,0.08607207983732224,0.8343750238418579,bf16 (all arms)
gsm8k,1,81,0,w4a4,0.1260344535112381,0.19784089922904968,0.10084833204746246,0.19451622664928436,0.22793813049793243,0.518750011920929,bf16 (all arms)
gsm8k,1,81,0,rc1,0.010263267904520035,0.018948521465063095,0.012164496816694736,0.02897782064974308,0.08773363381624222,0.828125,bf16 (all arms)
gsm8k,1,81,1,w4a4,0.08758411556482315,0.24189704656600952,0.07145021855831146,0.32091987133026123,0.2571304142475128,0.659375011920929,bf16 (all arms)
gsm8k,1,81,1,rc1,0.0048243324272334576,0.023806914687156677,0.050744183361530304,0.18720479309558868,0.14484024047851562,0.8375000357627869,bf16 (all arms)
gsm8k,1,81,2,w4a4,0.12080357223749161,0.2029813975095749,0.019128065556287766,0.2193860113620758,0.23486292362213135,0.628125011920929,bf16 (all arms)
gsm8k,1,81,2,rc1,0.010158859193325043,0.020107267424464226,0.0018781364196911454,0.039733272045850754,0.09914132207632065,0.78125,bf16 (all arms)
gsm8k,1,81,3,w4a4,0.1003386378288269,0.2249450385570526,0.019137687981128693,0.27424079179763794,0.2614206373691559,0.6000000238418579,bf16 (all arms)
gsm8k,1,81,3,rc1,0.00875764712691307,0.02268392965197563,0.003554488532245159,0.03687622770667076,0.08199720829725266,0.909375011920929,bf16 (all arms)
gsm8k,1,81,4,w4a4,0.09936749190092087,0.2985895574092865,0.020850321277976036,0.3089025020599365,0.28582438826560974,0.565625011920929,bf16 (all arms)
gsm8k,1,81,4,rc1,0.008649216033518314,0.030743425711989403,0.0031514447182416916,0.026009423658251762,0.0776623860001564,0.8843750357627869,bf16 (all arms)
gsm8k,2,100,0,w4a4,0.12891297042369843,0.21279719471931458,0.10898175090551376,0.21230493485927582,0.2369968444108963,0.528124988079071,bf16 (all arms)
gsm8k,2,100,0,rc1,0.010537966154515743,0.019577139988541603,0.01192556507885456,0.026192400604486465,0.08401551842689514,0.8031250238418579,bf16 (all arms)
gsm8k,2,100,1,w4a4,0.07537994533777237,0.2539924383163452,0.0806761234998703,0.4248856008052826,0.29848119616508484,0.5406250357627869,bf16 (all arms)
gsm8k,2,100,1,rc1,0.004395319614559412,0.023882204666733742,0.05962327867746353,0.32351455092430115,0.18071094155311584,0.7718750238418579,bf16 (all arms)
gsm8k,2,100,2,w4a4,0.11720368266105652,0.21004971861839294,0.017654262483119965,0.17197130620479584,0.2163265496492386,0.5375000238418579,bf16 (all arms)
gsm8k,2,100,2,rc1,0.009903236292302608,0.019775431603193283,0.002030966803431511,0.058906104415655136,0.11964926868677139,0.715624988079071,bf16 (all arms)
gsm8k,2,100,3,w4a4,0.09855440258979797,0.2401861846446991,0.016213709488511086,0.1764593869447708,0.2193528264760971,0.6312500238418579,bf16 (all arms)
gsm8k,2,100,3,rc1,0.008558504283428192,0.023683376610279083,0.0028476694133132696,0.0268141757696867,0.07367207854986191,0.909375011920929,bf16 (all arms)
gsm8k,2,100,4,w4a4,0.0981307253241539,0.3109157681465149,0.018195481970906258,0.23902718722820282,0.24706338346004486,0.6187500357627869,bf16 (all arms)
gsm8k,2,100,4,rc1,0.008501625619828701,0.030910123139619827,0.0029644835740327835,0.028010213747620583,0.07966246455907822,0.875,bf16 (all arms)
gsm8k,2,104,0,w4a4,0.13336923718452454,0.2157399207353592,0.11732573807239532,0.22515037655830383,0.24167564511299133,0.534375011920929,bf16 (all arms)
gsm8k,2,104,0,rc1,0.010628169402480125,0.01956387236714363,0.012266840785741806,0.028574949130415916,0.08762147277593613,0.800000011920929,bf16 (all arms)
gsm8k,2,104,1,w4a4,0.07491741329431534,0.2564723789691925,0.05241866782307625,0.22383001446723938,0.2323562651872635,0.6656250357627869,bf16 (all arms)
gsm8k,2,104,1,rc1,0.00430906331166625,0.02380804903805256,0.03244102746248245,0.12520888447761536,0.1301078349351883,0.8343750238418579,bf16 (all arms)
gsm8k,2,104,2,w4a4,0.11854571849107742,0.21264076232910156,0.017679739743471146,0.18182101845741272,0.22142620384693146,0.5250000357627869,bf16 (all arms)
gsm8k,2,104,2,rc1,0.009852039627730846,0.019706349819898605,0.0019193754997104406,0.04928199574351311,0.10873111337423325,0.731249988079071,bf16 (all arms)
gsm8k,2,104,3,w4a4,0.10058809071779251,0.24332036077976227,0.019473405554890633,0.25730323791503906,0.25032082200050354,0.606249988079071,bf16 (all arms)
gsm8k,2,104,3,rc1,0.00857392605394125,0.023664582520723343,0.003190068295225501,0.044443562626838684,0.0920981913805008,0.859375,bf16 (all arms)
gsm8k,2,104,4,w4a4,0.09989681094884872,0.3151712119579315,0.020336726680397987,0.26521751284599304,0.26217421889305115,0.590624988079071,bf16 (all arms)
gsm8k,2,104,4,rc1,0.008490605279803276,0.030838817358016968,0.002748647006228566,0.02302788756787777,0.07468175143003464,0.8687500357627869,bf16 (all arms)
gsm8k,3,85,0,w4a4,0.12603013217449188,0.20763923227787018,0.09730568528175354,0.19521957635879517,0.22539706528186798,0.543749988079071,bf16 (all arms)
gsm8k,3,85,0,rc1,0.01011048723012209,0.019059432670474052,0.010858390480279922,0.030692368745803833,0.08991693705320358,0.8062500357627869,bf16 (all arms)
gsm8k,3,85,1,w4a4,0.0813797265291214,0.2544858455657959,0.08664938807487488,0.5478547215461731,0.2768324315547943,0.643750011920929,bf16 (all arms)
gsm8k,3,85,1,rc1,0.004610730800777674,0.024589184671640396,0.06479685008525848,0.5063738822937012,0.21078744530677795,0.7281250357627869,bf16 (all arms)
gsm8k,3,85,2,w4a4,0.12221235036849976,0.21384087204933167,0.017129037529230118,0.17821530997753143,0.21422670781612396,0.515625,bf16 (all arms)
gsm8k,3,85,2,rc1,0.009969387203454971,0.0206646416336298,0.0017129841726273298,0.041682641953229904,0.1036621555685997,0.7562500238418579,bf16 (all arms)
gsm8k,3,85,3,w4a4,0.09923809766769409,0.2325957864522934,0.015193309634923935,0.18007783591747284,0.21915145218372345,0.703125,bf16 (all arms)
gsm8k,3,85,3,rc1,0.008631990291178226,0.023113753646612167,0.003045283490791917,0.04669645428657532,0.08699765056371689,0.8968750238418579,bf16 (all arms)
gsm8k,3,85,4,w4a4,0.09953009337186813,0.3121422529220581,0.01417572796344757,0.2376469224691391,0.251594603061676,0.6031250357627869,bf16 (all arms)
gsm8k,3,85,4,rc1,0.008430546149611473,0.031232913956046104,0.00221855565905571,0.025350404903292656,0.07807022333145142,0.875,bf16 (all arms)
gsm8k,3,91,0,w4a4,0.13336488604545593,0.2119564414024353,0.10540104657411575,0.20069177448749542,0.22777996957302094,0.581250011920929,bf16 (all arms)
gsm8k,3,91,0,rc1,0.010352504439651966,0.018999990075826645,0.010822370648384094,0.02354014478623867,0.0794660672545433,0.8218750357627869,bf16 (all arms)
gsm8k,3,91,1,w4a4,0.08009178936481476,0.2593631446361542,0.053387485444545746,0.25155195593833923,0.2340507060289383,0.643750011920929,bf16 (all arms)
gsm8k,3,91,1,rc1,0.004487989470362663,0.024445855990052223,0.030902568250894547,0.1459583342075348,0.1337168663740158,0.8125,bf16 (all arms)
gsm8k,3,91,2,w4a4,0.12423823028802872,0.21827788650989532,0.016858356073498726,0.17366628348827362,0.21122956275939941,0.5875000357627869,bf16 (all arms)
gsm8k,3,91,2,rc1,0.00993011612445116,0.020459746941924095,0.0017080111429095268,0.03857220336794853,0.09633824229240417,0.793749988079071,bf16 (all arms)
gsm8k,3,91,3,w4a4,0.10235373675823212,0.23959259688854218,0.018574519082903862,0.18942828476428986,0.21782608330249786,0.6500000357627869,bf16 (all arms)
gsm8k,3,91,3,rc1,0.008664828725159168,0.023192107677459717,0.0031582023948431015,0.0396866537630558,0.08424507826566696,0.893750011920929,bf16 (all arms)
gsm8k,3,91,4,w4a4,0.10205530375242233,0.3191603124141693,0.01970435492694378,0.29452988505363464,0.2745000422000885,0.596875011920929,bf16 (all arms)
gsm8k,3,91,4,rc1,0.008438559249043465,0.031185632571578026,0.0028267307206988335,0.030471444129943848,0.08367452770471573,0.846875011920929,bf16 (all arms)
gsm8k,4,159,0,w4a4,0.13512806594371796,0.2053338587284088,0.13187170028686523,0.2511764466762543,0.2595497667789459,0.503125011920929,bf16 (all arms)
gsm8k,4,159,0,rc1,0.011296010576188564,0.019593756645917892,0.013051099143922329,0.02906026504933834,0.0892777070403099,0.7906250357627869,bf16 (all arms)
gsm8k,4,159,1,w4a4,0.06608478724956512,0.23945853114128113,0.05256199464201927,0.21799293160438538,0.2061750888824463,0.75,bf16 (all arms)
gsm8k,4,159,1,rc1,0.004017911851406097,0.02331782691180706,0.02459154836833477,0.14817528426647186,0.1362939327955246,0.828125,bf16 (all arms)
gsm8k,4,159,2,w4a4,0.11312123388051987,0.18835361301898956,0.024414226412773132,0.17526890337467194,0.2134075164794922,0.565625011920929,bf16 (all arms)
gsm8k,4,159,2,rc1,0.009386701509356499,0.0184309221804142,0.002278264844790101,0.05456967279314995,0.1156182810664177,0.690625011920929,bf16 (all arms)
gsm8k,4,159,3,w4a4,0.09998314827680588,0.219718337059021,0.01750987209379673,0.19579817354679108,0.22849345207214355,0.625,bf16 (all arms)
gsm8k,4,159,3,rc1,0.00857830885797739,0.022135568782687187,0.0024039221461862326,0.045780058950185776,0.09308063238859177,0.7906250357627869,bf16 (all arms)
gsm8k,4,159,4,w4a4,0.1001538634300232,0.29457661509513855,0.018800975754857063,0.2623998522758484,0.2634643614292145,0.574999988079071,bf16 (all arms)
gsm8k,4,159,4,rc1,0.008628584444522858,0.02999197132885456,0.0030336491763591766,0.027973392978310585,0.08188728988170624,0.859375,bf16 (all arms)
gsm8k,4,165,0,w4a4,0.13713423907756805,0.20662865042686462,0.12926863133907318,0.25269365310668945,0.26098304986953735,0.48750001192092896,bf16 (all arms)
gsm8k,4,165,0,rc1,0.011371562257409096,0.019526951014995575,0.012703042477369308,0.03088739514350891,0.09251018613576889,0.784375011920929,bf16 (all arms)
gsm8k,4,165,1,w4a4,0.06569403409957886,0.24128085374832153,0.046510398387908936,0.2141253501176834,0.22086511552333832,0.6468750238418579,bf16 (all arms)
gsm8k,4,165,1,rc1,0.003976296167820692,0.023259466513991356,0.02051587402820587,0.11334177106618881,0.11910146474838257,0.8187500238418579,bf16 (all arms)
gsm8k,4,165,2,w4a4,0.1138714998960495,0.18985526263713837,0.02442820556461811,0.18040068447589874,0.2077166587114334,0.621874988079071,bf16 (all arms)
gsm8k,4,165,2,rc1,0.009375156834721565,0.018352119252085686,0.0023283008486032486,0.04258313402533531,0.10093974322080612,0.7906250357627869,bf16 (all arms)
gsm8k,4,165,3,w4a4,0.10108954459428787,0.2215338796377182,0.02329625003039837,0.20854464173316956,0.2210761159658432,0.6937500238418579,bf16 (all arms)
gsm8k,4,165,3,rc1,0.008611314930021763,0.022077323868870735,0.00368774333037436,0.0326196625828743,0.07651833444833755,0.903124988079071,bf16 (all arms)
gsm8k,4,165,4,w4a4,0.10090953856706619,0.2966802418231964,0.020826702937483788,0.23029592633247375,0.24127864837646484,0.6468750238418579,bf16 (all arms)
gsm8k,4,165,4,rc1,0.008630942553281784,0.029883893206715584,0.00290007796138525,0.031235096976161003,0.0820029005408287,0.840624988079071,bf16 (all arms)
gsm8k,5,105,0,w4a4,0.13368487358093262,0.21037797629833221,0.11881697922945023,0.2236662358045578,0.24312539398670197,0.53125,bf16 (all arms)
gsm8k,5,105,0,rc1,0.010668349452316761,0.01931927725672722,0.012107210233807564,0.027685243636369705,0.08689571171998978,0.815625011920929,bf16 (all arms)
gsm8k,5,105,1,w4a4,0.07473114877939224,0.2540684938430786,0.06241718679666519,0.2826627492904663,0.21717266738414764,0.721875011920929,bf16 (all arms)
gsm8k,5,105,1,rc1,0.00425036670640111,0.02426723949611187,0.03822040185332298,0.23252077400684357,0.16112247109413147,0.800000011920929,bf16 (all arms)
gsm8k,5,105,2,w4a4,0.11491134017705917,0.2062310427427292,0.017748404294252396,0.16930226981639862,0.21765761077404022,0.453125,bf16 (all arms)
gsm8k,5,105,2,rc1,0.009565871208906174,0.019570596516132355,0.0017852031160145998,0.059392333030700684,0.12249884754419327,0.6312500238418579,bf16 (all arms)
gsm8k,5,105,3,w4a4,0.09809989482164383,0.23543629050254822,0.017398621886968613,0.18319766223430634,0.2168898582458496,0.6781250238418579,bf16 (all arms)
gsm8k,5,105,3,rc1,0.008352002128958702,0.02292063646018505,0.0034659893717616796,0.03147060424089432,0.0720624253153801,0.9000000357627869,bf16 (all arms)
gsm8k,5,105,4,w4a4,0.09779415279626846,0.30996620655059814,0.014376937411725521,0.22563540935516357,0.24875378608703613,0.574999988079071,bf16 (all arms)
gsm8k,5,105,4,rc1,0.00838345754891634,0.030713846907019615,0.0022816620767116547,0.024776112288236618,0.07951175421476364,0.90625,bf16 (all arms)
gsm8k,5,109,0,w4a4,0.13753195106983185,0.21438683569431305,0.130984365940094,0.23339210450649261,0.25186657905578613,0.503125011920929,bf16 (all arms)
gsm8k,5,109,0,rc1,0.010770175606012344,0.01938294805586338,0.013505373150110245,0.0310466680675745,0.09243002533912659,0.746874988079071,bf16 (all arms)
gsm8k,5,109,1,w4a4,0.07448961585760117,0.25746268033981323,0.056373391300439835,0.27248015999794006,0.25048837065696716,0.628125011920929,bf16 (all arms)
gsm8k,5,109,1,rc1,0.004181442316621542,0.02423430234193802,0.034772541373968124,0.16264259815216064,0.14680199325084686,0.7906250357627869,bf16 (all arms)
gsm8k,5,109,2,w4a4,0.11666887998580933,0.21010926365852356,0.01900489442050457,0.18428459763526917,0.22424004971981049,0.5406250357627869,bf16 (all arms)
gsm8k,5,109,2,rc1,0.009557515382766724,0.019541310146450996,0.00191049138084054,0.0507308728992939,0.10895716398954391,0.7250000238418579,bf16 (all arms)
gsm8k,5,109,3,w4a4,0.1002400740981102,0.2393084615468979,0.019536692649126053,0.18480677902698517,0.2207246571779251,0.671875,bf16 (all arms)
gsm8k,5,109,3,rc1,0.00838269293308258,0.022931236773729324,0.0034159799106419086,0.0401906743645668,0.08519648760557175,0.8656250238418579,bf16 (all arms)
gsm8k,5,109,4,w4a4,0.09978998452425003,0.31337103247642517,0.018271429464221,0.26728010177612305,0.2644343376159668,0.5625,bf16 (all arms)
gsm8k,5,109,4,rc1,0.00839666835963726,0.030673636123538017,0.002488096244633198,0.021594038233160973,0.07220694422721863,0.8687500357627869,bf16 (all arms)
gsm8k,6,92,0,w4a4,0.12135548889636993,0.1798637956380844,0.09051445126533508,0.1757713109254837,0.21992039680480957,0.6156250238418579,bf16 (all arms)
gsm8k,6,92,0,rc1,0.010835601016879082,0.017948610708117485,0.010640768334269524,0.027390290051698685,0.0857664942741394,0.815625011920929,bf16 (all arms)
gsm8k,6,92,1,w4a4,0.07720573246479034,0.2174851894378662,0.05291338264942169,0.16227053105831146,0.16683749854564667,0.84375,bf16 (all arms)
gsm8k,6,92,1,rc1,0.004548255819827318,0.022685198113322258,0.03042331337928772,0.10969417542219162,0.12974023818969727,0.856249988079071,bf16 (all arms)
gsm8k,6,92,2,w4a4,0.11109380424022675,0.1850181370973587,0.016115441918373108,0.1991628259420395,0.2278958112001419,0.546875,bf16 (all arms)
gsm8k,6,92,2,rc1,0.009651311673223972,0.019264038652181625,0.0019218222005292773,0.05280236527323723,0.1098783016204834,0.721875011920929,bf16 (all arms)
gsm8k,6,92,3,w4a4,0.09265735745429993,0.21466271579265594,0.016629457473754883,0.1500377655029297,0.1973389834165573,0.6968750357627869,bf16 (all arms)
gsm8k,6,92,3,rc1,0.008467642590403557,0.02300853095948696,0.0036764333490282297,0.021487271413207054,0.06702529639005661,0.8968750238418579,bf16 (all arms)
gsm8k,6,92,4,w4a4,0.09205588698387146,0.2862136662006378,0.018172036856412888,0.18743568658828735,0.22882342338562012,0.628125011920929,bf16 (all arms)
gsm8k,6,92,4,rc1,0.00838371179997921,0.03118249773979187,0.003406860399991274,0.02827151119709015,0.08216306567192078,0.859375,bf16 (all arms)
gsm8k,6,96,0,w4a4,0.1261533498764038,0.18358059227466583,0.10304337739944458,0.21339383721351624,0.2401473969221115,0.5718750357627869,bf16 (all arms)
gsm8k,6,96,0,rc1,0.01090929377824068,0.01794758439064026,0.011712593026459217,0.03201025351881981,0.09329640120267868,0.7906250357627869,bf16 (all arms)
gsm8k,6,96,1,w4a4,0.07634834945201874,0.22163082659244537,0.07078061997890472,0.5045909881591797,0.24833336472511292,0.675000011920929,bf16 (all arms)
gsm8k,6,96,1,rc1,0.0044636232778429985,0.022649088874459267,0.05004747211933136,0.42417222261428833,0.15863387286663055,0.8187500238418579,bf16 (all arms)
gsm8k,6,96,2,w4a4,0.11261406540870667,0.18818031251430511,0.018972059711813927,0.15130625665187836,0.19799308478832245,0.6031250357627869,bf16 (all arms)
gsm8k,6,96,2,rc1,0.00961147341877222,0.019178159534931183,0.0019242896232753992,0.04662667587399483,0.10856012254953384,0.7562500238418579,bf16 (all arms)
gsm8k,6,96,3,w4a4,0.09517067670822144,0.2181212157011032,0.017565958201885223,0.17582595348358154,0.21399545669555664,0.690625011920929,bf16 (all arms)
gsm8k,6,96,3,rc1,0.00847969576716423,0.022939439862966537,0.002616765210404992,0.029691467061638832,0.07816537469625473,0.878125011920929,bf16 (all arms)
gsm8k,6,96,4,w4a4,0.09425228834152222,0.2905748784542084,0.01788519322872162,0.20800451934337616,0.23485207557678223,0.675000011920929,bf16 (all arms)
gsm8k,6,96,4,rc1,0.00838427059352398,0.03110586106777191,0.0026279380545020103,0.025216562673449516,0.07787132263183594,0.8843750357627869,bf16 (all arms)
gsm8k,7,117,0,w4a4,0.13057449460029602,0.19990628957748413,0.11021443456411362,0.22371935844421387,0.2466750591993332,0.503125011920929,bf16 (all arms)
gsm8k,7,117,0,rc1,0.010976412333548069,0.01932869292795658,0.011563851498067379,0.031395550817251205,0.09355052560567856,0.7906250357627869,bf16 (all arms)
gsm8k,7,117,1,w4a4,0.07340175658464432,0.23288489878177643,0.06641597300767899,0.29950785636901855,0.24639348685741425,0.721875011920929,bf16 (all arms)
gsm8k,7,117,1,rc1,0.004190519917756319,0.023303033784031868,0.03812550753355026,0.21273894608020782,0.16318218410015106,0.796875,bf16 (all arms)
gsm8k,7,117,2,w4a4,0.1129879280924797,0.19159452617168427,0.019367622211575508,0.1565902680158615,0.20167894661426544,0.515625,bf16 (all arms)
gsm8k,7,117,2,rc1,0.009668090380728245,0.019094359129667282,0.002036923309788108,0.05647794157266617,0.11714096367359161,0.668749988079071,bf16 (all arms)
gsm8k,7,117,3,w4a4,0.0975751206278801,0.2227761447429657,0.017124490812420845,0.16456088423728943,0.2113281786441803,0.668749988079071,bf16 (all arms)
gsm8k,7,117,3,rc1,0.008603020571172237,0.022618519142270088,0.002767101628705859,0.02534584514796734,0.07167444378137589,0.8968750238418579,bf16 (all arms)
gsm8k,7,117,4,w4a4,0.09815552830696106,0.29269468784332275,0.016648562625050545,0.23875799775123596,0.2557404637336731,0.5687500238418579,bf16 (all arms)
gsm8k,7,117,4,rc1,0.008665425702929497,0.029834048822522163,0.0026592835783958435,0.02478259988129139,0.0776180550456047,0.890625,bf16 (all arms)
gsm8k,7,121,0,w4a4,0.13308554887771606,0.20280244946479797,0.11959409713745117,0.22634389996528625,0.24525418877601624,0.5406250357627869,bf16 (all arms)
gsm8k,7,121,0,rc1,0.011017994955182076,0.019334537908434868,0.012341060675680637,0.029474923387169838,0.09057292342185974,0.784375011920929,bf16 (all arms)
gsm8k,7,121,1,w4a4,0.07282258570194244,0.2358277142047882,0.058293018490076065,0.2793484628200531,0.24089251458644867,0.637499988079071,bf16 (all arms)
gsm8k,7,121,1,rc1,0.004137279465794563,0.023310327902436256,0.03346523642539978,0.1928417980670929,0.1504659801721573,0.78125,bf16 (all arms)
gsm8k,7,121,2,w4a4,0.11392589658498764,0.19389455020427704,0.018548941239714622,0.16424909234046936,0.20386187732219696,0.59375,bf16 (all arms)
gsm8k,7,121,2,rc1,0.009671824984252453,0.01909036934375763,0.0016452150885015726,0.03958352655172348,0.09608001261949539,0.765625,bf16 (all arms)
gsm8k,7,121,3,w4a4,0.0987233966588974,0.22547376155853271,0.01721476949751377,0.20832274854183197,0.22768576443195343,0.703125,bf16 (all arms)
gsm8k,7,121,3,rc1,0.008619723841547966,0.022603383287787437,0.0031196402851492167,0.048090316355228424,0.0889773890376091,0.878125011920929,bf16 (all arms)
gsm8k,7,121,4,w4a4,0.09919983893632889,0.29554468393325806,0.018296221271157265,0.28642725944519043,0.2826228439807892,0.5218750238418579,bf16 (all arms)
gsm8k,7,121,4,rc1,0.008657627739012241,0.029831646010279655,0.002661613980308175,0.024131745100021362,0.07499541342258453,0.862500011920929,bf16 (all arms)
