view,out_bin,in_bin,bin_rms
stock,35,72,0.060688816010951996
stock,35,73,0.060978200286626816
stock,35,74,0.060618072748184204
stock,35,75,0.06080755591392517
stock,35,76,0.061292972415685654
stock,35,77,0.060892872512340546
stock,35,78,0.06077573820948601
stock,35,79,0.06070999056100845
stock,36,0,0.14051726460456848
stock,36,1,0.14153307676315308
stock,36,2,0.14187419414520264
stock,36,3,0.14517083764076233
stock,36,4,0.14404025673866272
stock,36,5,0.1401001363992691
stock,36,6,0.14596806466579437
stock,36,7,0.1420721858739853
stock,36,8,0.1445905715227127
stock,36,9,0.1548796445131302
stock,36,10,0.14283399283885956
stock,36,11,0.14314521849155426
stock,36,12,0.14658991992473602
stock,36,13,0.14165198802947998
stock,36,14,0.14015688002109528
stock,36,15,0.13932915031909943
stock,36,16,0.0991029143333435
stock,36,17,0.09873636066913605
stock,36,18,0.09844277054071426
stock,36,19,0.0996226891875267
stock,36,20,0.09752129763364792
stock,36,21,0.09992614388465881
stock,36,22,0.09964204579591751
stock,36,23,0.09957284480333328
stock,36,24,0.09998738765716553
stock,36,25,0.10030916333198547
stock,36,26,0.09734244644641876
stock,36,27,0.09911858290433884
stock,36,28,0.09879413992166519
stock,36,29,0.09984569996595383
stock,36,30,0.10028345137834549
stock,36,31,0.09857378154993057
stock,36,32,0.11936570703983307
stock,36,33,0.118083655834198
stock,36,34,0.11893322318792343
stock,36,35,0.11865083128213882
stock,36,36,0.11958620697259903
stock,36,37,0.11880366504192352
stock,36,38,0.11923836916685104
stock,36,39,0.11840333044528961
stock,36,40,0.11951251327991486
stock,36,41,0.11880631744861603
stock,36,42,0.11770707368850708
stock,36,43,0.11913909018039703
stock,36,44,0.12161710113286972
stock,36,45,0.11772104352712631
stock,36,46,0.11857704073190689
stock,36,47,0.11798626184463501
stock,36,48,0.07637005299329758
stock,36,49,0.07568932324647903
stock,36,50,0.07664763927459717
stock,36,51,0.07605037838220596
stock,36,52,0.07639381289482117
stock,36,53,0.07586781680583954
stock,36,54,0.07618717849254608
stock,36,55,0.07581149786710739
stock,36,56,0.07642155885696411
stock,36,57,0.07636076211929321
stock,36,58,0.07651720196008682
stock,36,59,0.0761454775929451
stock,36,60,0.07634804397821426
stock,36,61,0.07711970061063766
stock,36,62,0.07604502886533737
stock,36,63,0.07606931030750275
stock,36,64,0.06132197752594948
stock,36,65,0.06154073774814606
stock,36,66,0.060232918709516525
stock,36,67,0.061720870435237885
stock,36,68,0.06135610118508339
stock,36,69,0.061091311275959015
stock,36,70,0.06104860082268715
stock,36,71,0.06090468540787697
stock,36,72,0.061671242117881775
stock,36,73,0.06145049259066582
stock,36,74,0.06040211766958237
stock,36,75,0.061312250792980194
stock,36,76,0.061423253268003464
stock,36,77,0.061502743512392044
stock,36,78,0.06091615930199623
stock,36,79,0.061138708144426346
stock,37,0,0.13874848186969757
stock,37,1,0.13989277184009552
stock,37,2,0.14175018668174744
stock,37,3,0.1439218968153
stock,37,4,0.14157536625862122
stock,37,5,0.13758715987205505
stock,37,6,0.1422116905450821
stock,37,7,0.1393101066350937
stock,37,8,0.14174553751945496
stock,37,9,0.14923804998397827
stock,37,10,0.13920113444328308
stock,37,11,0.1393321007490158
stock,37,12,0.14497114717960358
stock,37,13,0.1397351771593094
stock,37,14,0.13853037357330322
stock,37,15,0.13860753178596497
stock,37,16,0.09741649031639099
stock,37,17,0.0985192060470581
stock,37,18,0.09754280745983124
stock,37,19,0.09920906275510788
stock,37,20,0.09778466820716858
stock,37,21,0.09904482215642929
stock,37,22,0.09977784752845764
stock,37,23,0.09909511357545853
stock,37,24,0.0975852981209755
stock,37,25,0.09940817207098007
stock,37,26,0.09791653603315353
stock,37,27,0.09879475831985474
stock,37,28,0.09907207638025284
stock,37,29,0.09965716302394867
stock,37,30,0.09923087805509567
stock,37,31,0.09930410236120224
stock,37,32,0.11916790902614594
stock,37,33,0.11838750541210175
stock,37,34,0.11750806868076324
stock,37,35,0.11926931142807007
stock,37,36,0.11647841334342957
stock,37,37,0.11741520464420319
stock,37,38,0.11856026947498322
stock,37,39,0.1182350143790245
stock,37,40,0.11860451847314835
stock,37,41,0.11772359907627106
stock,37,42,0.11775770783424377
stock,37,43,0.11872276663780212
stock,37,44,0.11902924627065659
stock,37,45,0.11748451739549637
stock,37,46,0.1178271695971489
stock,37,47,0.11762788146734238
stock,37,48,0.07575247436761856
stock,37,49,0.07524357736110687
stock,37,50,0.07631520926952362
stock,37,51,0.07615767419338226
stock,37,52,0.0772881805896759
stock,37,53,0.07659200578927994
stock,37,54,0.07544362545013428
stock,37,55,0.07602862268686295
stock,37,56,0.07659090310335159
stock,37,57,0.07726246863603592
stock,37,58,0.07691523432731628
stock,37,59,0.07726284861564636
stock,37,60,0.0761973187327385
stock,37,61,0.07736823707818985
stock,37,62,0.07628224790096283
stock,37,63,0.07640472799539566
stock,37,64,0.06091702729463577
stock,37,65,0.061151064932346344
stock,37,66,0.0596972331404686
stock,37,67,0.06063282489776611
stock,37,68,0.0612848624587059
stock,37,69,0.06090325489640236
stock,37,70,0.060365669429302216
stock,37,71,0.06114131212234497
stock,37,72,0.06091298162937164
stock,37,73,0.06062698736786842
stock,37,74,0.05991855263710022
stock,37,75,0.06058840453624725
stock,37,76,0.060959719121456146
stock,37,77,0.0605660118162632
stock,37,78,0.06071958690881729
stock,37,79,0.060736384242773056
stock,38,0,0.13969705998897552
stock,38,1,0.13934604823589325
stock,38,2,0.1383107453584671
stock,38,3,0.14294975996017456
stock,38,4,0.1404361128807068
stock,38,5,0.13548873364925385
stock,38,6,0.14161089062690735
stock,38,7,0.1400919407606125
stock,38,8,0.13926731050014496
stock,38,9,0.15230196714401245
stock,38,10,0.1381654292345047
stock,38,11,0.13910570740699768
stock,38,12,0.14423222839832306
stock,38,13,0.13863401114940643
stock,38,14,0.13629743456840515
stock,38,15,0.139144167304039
stock,38,16,0.09792240709066391
stock,38,17,0.09811097383499146
stock,38,18,0.09697641432285309
stock,38,19,0.09838847070932388
stock,38,20,0.09836061298847198
stock,38,21,0.09863836318254471
stock,38,22,0.09864655137062073
stock,38,23,0.10020087659358978
stock,38,24,0.09812015295028687
stock,38,25,0.09877482056617737
stock,38,26,0.0974811241030693
stock,38,27,0.09689334779977798
stock,38,28,0.09889627248048782
stock,38,29,0.09913193434476852
stock,38,30,0.09912598878145218
stock,38,31,0.0993574857711792
stock,38,32,0.11842767894268036
stock,38,33,0.1186443641781807
stock,38,34,0.11758451163768768
stock,38,35,0.11827339231967926
stock,38,36,0.11815036088228226
stock,38,37,0.11737345159053802
stock,38,38,0.11880332976579666
stock,38,39,0.11819164454936981
stock,38,40,0.11717347055673599
stock,38,41,0.11809467524290085
stock,38,42,0.1167880967259407
stock,38,43,0.11773866415023804
stock,38,44,0.11893443018198013
stock,38,45,0.11722774058580399
stock,38,46,0.11846516281366348
stock,38,47,0.11817547678947449
stock,38,48,0.07469210028648376
stock,38,49,0.07560965418815613
stock,38,50,0.07695859670639038
stock,38,51,0.07635333389043808
stock,38,52,0.07577614486217499
stock,38,53,0.0757753849029541
stock,38,54,0.07563497126102448
stock,38,55,0.07589469105005264
stock,38,56,0.07529709488153458
stock,38,57,0.07635153084993362
stock,38,58,0.07606390863656998
stock,38,59,0.07619009166955948
stock,38,60,0.07638470828533173
stock,38,61,0.07647969573736191
stock,38,62,0.07603245228528976
stock,38,63,0.07499831914901733
stock,38,64,0.06105545535683632
stock,38,65,0.060682911425828934
stock,38,66,0.059593237936496735
stock,38,67,0.06105385348200798
stock,38,68,0.06061073765158653
stock,38,69,0.06070281192660332
stock,38,70,0.05992186442017555
stock,38,71,0.05988148972392082
stock,38,72,0.060418687760829926
stock,38,73,0.06095214933156967
stock,38,74,0.059844985604286194
stock,38,75,0.06023354455828667
stock,38,76,0.06129005178809166
stock,38,77,0.06085038185119629
stock,38,78,0.0603804886341095
stock,38,79,0.06058090180158615
stock,39,0,0.14214985072612762
stock,39,1,0.14213702082633972
stock,39,2,0.1421404927968979
stock,39,3,0.14380910992622375
stock,39,4,0.1415139138698578
stock,39,5,0.1378842294216156
stock,39,6,0.14314164221286774
stock,39,7,0.14053215086460114
stock,39,8,0.14282776415348053
stock,39,9,0.15143993496894836
stock,39,10,0.1423918753862381
stock,39,11,0.1412803679704666
stock,39,12,0.14664912223815918
stock,39,13,0.14079464972019196
stock,39,14,0.14006969332695007
stock,39,15,0.13978219032287598
stock,39,16,0.09838155657052994
stock,39,17,0.0990339070558548
stock,39,18,0.09916798025369644
stock,39,19,0.09958381205797195
stock,39,20,0.09780146926641464
stock,39,21,0.1005077138543129
stock,39,22,0.09915486723184586
stock,39,23,0.10108641535043716
stock,39,24,0.09831827878952026
stock,39,25,0.10004352033138275
stock,39,26,0.09755685925483704
stock,39,27,0.09954991936683655
stock,39,28,0.09959572553634644
stock,39,29,0.09893091022968292
stock,39,30,0.09960851818323135
stock,39,31,0.09930367022752762
stock,39,32,0.11912323534488678
stock,39,33,0.11903084069490433
stock,39,34,0.11827057600021362
stock,39,35,0.11914179474115372
stock,39,36,0.1194213479757309
stock,39,37,0.1179816722869873
stock,39,38,0.11978599429130554
stock,39,39,0.11812971532344818
stock,39,40,0.11840110272169113
stock,39,41,0.11894653737545013
stock,39,42,0.11691654473543167
stock,39,43,0.11839678138494492
stock,39,44,0.12077172100543976
stock,39,45,0.11735513806343079
stock,39,46,0.11919187754392624
stock,39,47,0.11666860431432724
stock,39,48,0.0759456679224968
stock,39,49,0.07599211484193802
stock,39,50,0.07646892219781876
stock,39,51,0.07749412208795547
stock,39,52,0.07680731266736984
stock,39,53,0.07651862502098083
stock,39,54,0.07583153992891312
stock,39,55,0.07654973864555359
stock,39,56,0.07671910524368286
stock,39,57,0.07770374417304993
stock,39,58,0.07730372250080109
stock,39,59,0.07707752287387848
stock,39,60,0.07593721896409988
stock,39,61,0.07680180668830872
stock,39,62,0.07628548890352249
stock,39,63,0.07636426389217377
stock,39,64,0.06114434078335762
stock,39,65,0.06075699254870415
stock,39,66,0.060069739818573
stock,39,67,0.06129129230976105
stock,39,68,0.061110228300094604
stock,39,69,0.0605875588953495
stock,39,70,0.06038260459899902
stock,39,71,0.06027279794216156
stock,39,72,0.06071947142481804
stock,39,73,0.0613003708422184
stock,39,74,0.06068180128931999
stock,39,75,0.06094925105571747
stock,39,76,0.06100377440452576
stock,39,77,0.06141655147075653
stock,39,78,0.06039914861321449
stock,39,79,0.060726191848516464
stock,40,0,0.14092200994491577
stock,40,1,0.14109639823436737
stock,40,2,0.1409022957086563
stock,40,3,0.14260545372962952
stock,40,4,0.14299128949642181
stock,40,5,0.13723880052566528
stock,40,6,0.14199934899806976
stock,40,7,0.1413588523864746
stock,40,8,0.14238891005516052
stock,40,9,0.15111829340457916
stock,40,10,0.14110888540744781
stock,40,11,0.1403326690196991
stock,40,12,0.14718171954154968
stock,40,13,0.1411232203245163
stock,40,14,0.13775253295898438
stock,40,15,0.14089955389499664
stock,40,16,0.0979766994714737
stock,40,17,0.09833812713623047
stock,40,18,0.097998708486557
stock,40,19,0.09939694404602051
stock,40,20,0.09694322943687439
stock,40,21,0.09926444292068481
stock,40,22,0.09878265857696533
stock,40,23,0.09997127950191498
stock,40,24,0.09894466400146484
stock,40,25,0.10016025602817535
stock,40,26,0.09696012735366821
stock,40,27,0.0989326685667038
stock,40,28,0.09931079298257828
stock,40,29,0.10102712363004684
stock,40,30,0.09997428953647614
stock,40,31,0.09884991496801376
stock,40,32,0.11850735545158386
stock,40,33,0.1187894195318222
stock,40,34,0.1176695004105568
stock,40,35,0.11847132444381714
stock,40,36,0.11885856091976166
stock,40,37,0.1176210269331932
stock,40,38,0.11805352568626404
stock,40,39,0.11742250621318817
stock,40,40,0.11837898194789886
stock,40,41,0.11782962828874588
stock,40,42,0.11753298342227936
stock,40,43,0.11888446658849716
stock,40,44,0.11831096559762955
stock,40,45,0.11725925654172897
stock,40,46,0.11929181218147278
stock,40,47,0.11748438328504562
stock,40,48,0.07575083523988724
stock,40,49,0.07564353942871094
stock,40,50,0.07653884589672089
stock,40,51,0.07640739530324936
stock,40,52,0.07599159330129623
stock,40,53,0.07593044638633728
stock,40,54,0.07545413076877594
stock,40,55,0.07567621767520905
stock,40,56,0.07598727196455002
stock,40,57,0.0762525349855423
stock,40,58,0.07554332166910172
stock,40,59,0.07662303745746613
stock,40,60,0.07613053917884827
stock,40,61,0.07607412338256836
stock,40,62,0.07617108523845673
stock,40,63,0.07587850093841553
stock,40,64,0.06000576540827751
stock,40,65,0.05991887301206589
stock,40,66,0.05899005010724068
stock,40,67,0.06021511182188988
stock,40,68,0.06020297482609749
stock,40,69,0.059491805732250214
stock,40,70,0.05987055227160454
stock,40,71,0.059167031198740005
stock,40,72,0.059604428708553314
stock,40,73,0.060460418462753296
stock,40,74,0.05961214378476143
stock,40,75,0.05926024541258812
stock,40,76,0.060409363359212875
stock,40,77,0.05967206880450249
stock,40,78,0.05978807434439659
stock,40,79,0.059954170137643814
stock,41,0,0.1388525813817978
stock,41,1,0.1397664099931717
stock,41,2,0.1381731927394867
stock,41,3,0.14278188347816467
stock,41,4,0.1389007270336151
stock,41,5,0.13662031292915344
stock,41,6,0.14147166907787323
stock,41,7,0.13760492205619812
stock,41,8,0.14130036532878876
stock,41,9,0.14794692397117615
stock,41,10,0.13912427425384521
stock,41,11,0.13779880106449127
stock,41,12,0.143257275223732
stock,41,13,0.13999056816101074
stock,41,14,0.13831833004951477
stock,41,15,0.1373734176158905
stock,41,16,0.0988755151629448
stock,41,17,0.09915048629045486
stock,41,18,0.09824857115745544
stock,41,19,0.09973757714033127
stock,41,20,0.097161665558815
stock,41,21,0.09955571591854095
stock,41,22,0.0992467850446701
stock,41,23,0.0992053970694542
stock,41,24,0.09757021069526672
stock,41,25,0.09893856942653656
stock,41,26,0.09777103364467621
stock,41,27,0.09850283712148666
stock,41,28,0.09833621978759766
stock,41,29,0.10145632922649384
stock,41,30,0.10034453868865967
stock,41,31,0.09889275580644608
stock,41,32,0.11843934655189514
stock,41,33,0.11785692721605301
stock,41,34,0.11734279990196228
stock,41,35,0.1192406490445137
stock,41,36,0.11730659008026123
stock,41,37,0.11802923679351807
stock,41,38,0.1173277348279953
stock,41,39,0.11932473629713058
stock,41,40,0.11685334146022797
stock,41,41,0.11798550933599472
stock,41,42,0.11627764999866486
stock,41,43,0.11817345768213272
stock,41,44,0.11834999173879623
stock,41,45,0.11683277785778046
stock,41,46,0.11765292286872864
stock,41,47,0.11788555234670639
stock,41,48,0.07599030435085297
stock,41,49,0.07492855936288834
stock,41,50,0.07598546892404556
stock,41,51,0.07621901482343674
stock,41,52,0.07641489803791046
stock,41,53,0.07661274075508118
stock,41,54,0.07589536905288696
stock,41,55,0.0763409212231636
stock,41,56,0.07669778913259506
stock,41,57,0.07640744745731354
stock,41,58,0.0766601637005806
stock,41,59,0.07566231489181519
stock,41,60,0.07690425217151642
stock,41,61,0.07756274938583374
stock,41,62,0.07577808201313019
stock,41,63,0.07604790478944778
stock,41,64,0.060403674840927124
stock,41,65,0.06032894179224968
stock,41,66,0.05987890064716339
stock,41,67,0.06078106164932251
stock,41,68,0.06111499294638634
stock,41,69,0.0601993128657341
stock,41,70,0.060080450028181076
stock,41,71,0.06045910343527794
stock,41,72,0.059930846095085144
stock,41,73,0.06131777912378311
stock,41,74,0.05977387726306915
stock,41,75,0.060727309435606
stock,41,76,0.061204422265291214
stock,41,77,0.06083087995648384
stock,41,78,0.06060350313782692
stock,41,79,0.06081454083323479
stock,42,0,0.14026929438114166
stock,42,1,0.1398419439792633
stock,42,2,0.14117500185966492
stock,42,3,0.14379125833511353
stock,42,4,0.14215488731861115
stock,42,5,0.13625973463058472
stock,42,6,0.1434151977300644
stock,42,7,0.1405346840620041
stock,42,8,0.14288228750228882
stock,42,9,0.152113139629364
stock,42,10,0.1387702226638794
stock,42,11,0.13965356349945068
stock,42,12,0.1451464146375656
stock,42,13,0.14111573994159698
stock,42,14,0.1391143947839737
stock,42,15,0.13688738644123077
stock,42,16,0.09780000895261765
stock,42,17,0.09907333552837372
stock,42,18,0.09902766346931458
stock,42,19,0.0981597974896431
stock,42,20,0.09822560101747513
stock,42,21,0.09916792064905167
stock,42,22,0.09847206622362137
stock,42,23,0.09968062490224838
stock,42,24,0.0983397513628006
stock,42,25,0.09896218031644821
stock,42,26,0.09710405766963959
stock,42,27,0.09766331315040588
stock,42,28,0.09826995432376862
stock,42,29,0.09929361939430237
stock,42,30,0.09882748872041702
stock,42,31,0.09973182529211044
stock,42,32,0.1188078448176384
stock,42,33,0.11808355152606964
stock,42,34,0.11852571368217468
stock,42,35,0.1184912621974945
stock,42,36,0.11867580562829971
stock,42,37,0.11748410016298294
stock,42,38,0.11756324023008347
stock,42,39,0.11733666062355042
stock,42,40,0.11782403290271759
stock,42,41,0.11739850789308548
stock,42,42,0.11726143211126328
stock,42,43,0.11853273957967758
stock,42,44,0.11967115849256516
stock,42,45,0.117017962038517
stock,42,46,0.11847510188817978
stock,42,47,0.11755188554525375
stock,42,48,0.07566146552562714
stock,42,49,0.075567826628685
stock,42,50,0.07667440176010132
stock,42,51,0.07582306116819382
stock,42,52,0.0769856870174408
stock,42,53,0.07651903480291367
stock,42,54,0.07521246373653412
stock,42,55,0.07639048248529434
stock,42,56,0.07642330229282379
stock,42,57,0.07747266441583633
stock,42,58,0.07683633267879486
stock,42,59,0.07582412660121918
stock,42,60,0.07648903876543045
stock,42,61,0.07723361998796463
stock,42,62,0.07640054821968079
stock,42,63,0.07722598314285278
stock,42,64,0.06090102717280388
stock,42,65,0.06067927926778793
stock,42,66,0.05925671383738518
stock,42,67,0.060076456516981125
stock,42,68,0.060728494077920914
stock,42,69,0.060346975922584534
stock,42,70,0.06056836619973183
stock,42,71,0.06010882928967476
stock,42,72,0.06069561094045639
stock,42,73,0.061381541192531586
stock,42,74,0.05984189733862877
stock,42,75,0.06040329486131668
stock,42,76,0.061623331159353256
stock,42,77,0.061144519597291946
stock,42,78,0.05990281328558922
stock,42,79,0.0615227185189724
stock,43,0,0.13770532608032227
stock,43,1,0.1392325609922409
stock,43,2,0.13703839480876923
stock,43,3,0.14158576726913452
stock,43,4,0.13965949416160583
stock,43,5,0.13601993024349213
stock,43,6,0.1424274444580078
stock,43,7,0.13864561915397644
stock,43,8,0.13956457376480103
stock,43,9,0.15011537075042725
stock,43,10,0.137888565659523
stock,43,11,0.13706859946250916
stock,43,12,0.14316631853580475
stock,43,13,0.1389264464378357
stock,43,14,0.1380269080400467
stock,43,15,0.13576346635818481
stock,43,16,0.09791064262390137
stock,43,17,0.09860167652368546
stock,43,18,0.09846118837594986
stock,43,19,0.09895966202020645
stock,43,20,0.09788212180137634
stock,43,21,0.09794618934392929
stock,43,22,0.09995591640472412
stock,43,23,0.10030685365200043
stock,43,24,0.09761042892932892
stock,43,25,0.09864353388547897
stock,43,26,0.09768681228160858
stock,43,27,0.09880229085683823
stock,43,28,0.09763132035732269
stock,43,29,0.09967885911464691
stock,43,30,0.09873004257678986
stock,43,31,0.0986025482416153
stock,43,32,0.11828567832708359
stock,43,33,0.11799636483192444
stock,43,34,0.11874023824930191
stock,43,35,0.11925221234560013
stock,43,36,0.117146335542202
stock,43,37,0.11815366894006729
stock,43,38,0.11783067137002945
stock,43,39,0.1196582168340683
stock,43,40,0.11637663096189499
stock,43,41,0.11722564697265625
stock,43,42,0.11753829568624496
stock,43,43,0.1170138269662857
stock,43,44,0.11945252120494843
stock,43,45,0.1179308071732521
stock,43,46,0.11871811747550964
stock,43,47,0.11749454587697983
stock,43,48,0.0754549577832222
stock,43,49,0.07490667700767517
stock,43,50,0.07732789218425751
stock,43,51,0.07570237666368484
stock,43,52,0.0758742243051529
stock,43,53,0.07660148292779922
stock,43,54,0.07456907629966736
stock,43,55,0.07576663047075272
stock,43,56,0.07590748369693756
stock,43,57,0.07617408782243729
stock,43,58,0.07553640753030777
stock,43,59,0.07588513195514679
stock,43,60,0.07619328051805496
stock,43,61,0.07649251073598862
stock,43,62,0.07576271146535873
stock,43,63,0.07495852559804916
stock,43,64,0.06044900789856911
stock,43,65,0.060896988958120346
stock,43,66,0.05955182760953903
stock,43,67,0.06091369688510895
stock,43,68,0.061060547828674316
stock,43,69,0.06015242636203766
stock,43,70,0.05964737385511398
stock,43,71,0.05988137423992157
stock,43,72,0.05998454615473747
stock,43,73,0.06087528169155121
stock,43,74,0.06012747436761856
stock,43,75,0.059455666691064835
stock,43,76,0.06087552383542061
stock,43,77,0.06094526872038841
stock,43,78,0.06045442819595337
stock,43,79,0.06023559346795082
stock,44,0,0.14286655187606812
stock,44,1,0.14415958523750305
stock,44,2,0.14387862384319305
stock,44,3,0.1474100947380066
stock,44,4,0.1466233879327774
stock,44,5,0.14026550948619843
stock,44,6,0.14774233102798462
stock,44,7,0.14398343861103058
stock,44,8,0.14591224491596222
stock,44,9,0.15611189603805542
stock,44,10,0.14342986047267914
stock,44,11,0.14306895434856415
stock,44,12,0.15010084211826324
stock,44,13,0.14637917280197144
stock,44,14,0.14252400398254395
stock,44,15,0.1433989554643631
stock,44,16,0.09766952693462372
stock,44,17,0.09841127693653107
stock,44,18,0.09829665720462799
stock,44,19,0.0986725389957428
stock,44,20,0.09860151261091232
stock,44,21,0.0996699407696724
stock,44,22,0.09935726970434189
stock,44,23,0.10026858747005463
stock,44,24,0.09946242719888687
stock,44,25,0.098877914249897
stock,44,26,0.09837893396615982
stock,44,27,0.09840255975723267
stock,44,28,0.09892670065164566
stock,44,29,0.09927325695753098
stock,44,30,0.09886359423398972
stock,44,31,0.09909167885780334
stock,44,32,0.11942694336175919
stock,44,33,0.11871315538883209
stock,44,34,0.1179380863904953
stock,44,35,0.11932112276554108
stock,44,36,0.11765190213918686
stock,44,37,0.11801595985889435
stock,44,38,0.11901973932981491
stock,44,39,0.1191948801279068
stock,44,40,0.11897344142198563
stock,44,41,0.11967294663190842
stock,44,42,0.11723381280899048
stock,44,43,0.11939160525798798
stock,44,44,0.11977502703666687
stock,44,45,0.1177666187286377
stock,44,46,0.11853918433189392
stock,44,47,0.11722204834222794
stock,44,48,0.07632310688495636
stock,44,49,0.07622509449720383
stock,44,50,0.07692644745111465
stock,44,51,0.07653015106916428
stock,44,52,0.07595736533403397
stock,44,53,0.07548556476831436
stock,44,54,0.07606984674930573
stock,44,55,0.0757308080792427
stock,44,56,0.07690297067165375
stock,44,57,0.07634107023477554
stock,44,58,0.07702872157096863
stock,44,59,0.07580461353063583
stock,44,60,0.0761030986905098
stock,44,61,0.07725740969181061
stock,44,62,0.07689366489648819
stock,44,63,0.07553970068693161
stock,44,64,0.06089788302779198
stock,44,65,0.061067260801792145
stock,44,66,0.05971332639455795
stock,44,67,0.061351995915174484
stock,44,68,0.06204836070537567
stock,44,69,0.061136528849601746
stock,44,70,0.06067536398768425
stock,44,71,0.06045973673462868
stock,44,72,0.060937780886888504
stock,44,73,0.06117800623178482
stock,44,74,0.059701234102249146
stock,44,75,0.06135576218366623
stock,44,76,0.06127939373254776
stock,44,77,0.06109362840652466
stock,44,78,0.06047394126653671
stock,44,79,0.060633569955825806
stock,45,0,0.14123818278312683
stock,45,1,0.1413346827030182
stock,45,2,0.1418295055627823
stock,45,3,0.1433660387992859
stock,45,4,0.14309708774089813
stock,45,5,0.13728798925876617
stock,45,6,0.14319707453250885
stock,45,7,0.14076344668865204
stock,45,8,0.1440279483795166
stock,45,9,0.15177780389785767
stock,45,10,0.14071115851402283
stock,45,11,0.1406152993440628
stock,45,12,0.1482076495885849
stock,45,13,0.14166593551635742
stock,45,14,0.13947424292564392
stock,45,15,0.13903021812438965
stock,45,16,0.09777646511793137
stock,45,17,0.09839670360088348
stock,45,18,0.09834324568510056
stock,45,19,0.09933381527662277
stock,45,20,0.09702776372432709
stock,45,21,0.09891189634799957
stock,45,22,0.09922688454389572
stock,45,23,0.09945520013570786
stock,45,24,0.09785053133964539
stock,45,25,0.0994950532913208
stock,45,26,0.09875226765871048
stock,45,27,0.09832808375358582
stock,45,28,0.09844639897346497
stock,45,29,0.09950713813304901
stock,45,30,0.09869899600744247
stock,45,31,0.09841693937778473
stock,45,32,0.11841276288032532
stock,45,33,0.11627253144979477
stock,45,34,0.11778078973293304
stock,45,35,0.11737381666898727
stock,45,36,0.11897282302379608
stock,45,37,0.1183541789650917
stock,45,38,0.11826123297214508
stock,45,39,0.11688895523548126
stock,45,40,0.11685862392187119
stock,45,41,0.11766009032726288
stock,45,42,0.11707958579063416
stock,45,43,0.11753498762845993
stock,45,44,0.11891909688711166
stock,45,45,0.1168302595615387
stock,45,46,0.11753061413764954
stock,45,47,0.1174464076757431
stock,45,48,0.07551614940166473
stock,45,49,0.07441374659538269
stock,45,50,0.07673081010580063
stock,45,51,0.07663285732269287
stock,45,52,0.07617722451686859
stock,45,53,0.07653073966503143
stock,45,54,0.07552043348550797
stock,45,55,0.07649259269237518
stock,45,56,0.07683631032705307
stock,45,57,0.07649688422679901
stock,45,58,0.07695715874433517
stock,45,59,0.07611449807882309
stock,45,60,0.07616154104471207
stock,45,61,0.07671310007572174
stock,45,62,0.07599040865898132
stock,45,63,0.07553433626890182
stock,45,64,0.0606827437877655
stock,45,65,0.06056683883070946
stock,45,66,0.059961602091789246
stock,45,67,0.060716643929481506
stock,45,68,0.06122196093201637
stock,45,69,0.06068158522248268
stock,45,70,0.06050601974129677
stock,45,71,0.059911005198955536
stock,45,72,0.06038179621100426
stock,45,73,0.06158836558461189
stock,45,74,0.06047940254211426
stock,45,75,0.05991104245185852
stock,45,76,0.061556216329336166
stock,45,77,0.0611695758998394
stock,45,78,0.060532137751579285
stock,45,79,0.06053221598267555
stock,46,0,0.13998150825500488
stock,46,1,0.13936059176921844
stock,46,2,0.14015652239322662
stock,46,3,0.14334096014499664
stock,46,4,0.1412840336561203
stock,46,5,0.13795353472232819
stock,46,6,0.1430501490831375
stock,46,7,0.14043068885803223
stock,46,8,0.14146694540977478
stock,46,9,0.14929528534412384
stock,46,10,0.1402614712715149
stock,46,11,0.1393505185842514
stock,46,12,0.14383412897586823
stock,46,13,0.1407146453857422
stock,46,14,0.13882067799568176
stock,46,15,0.13792462646961212
stock,46,16,0.0983220562338829
stock,46,17,0.09852316230535507
stock,46,18,0.09773918241262436
stock,46,19,0.10035233199596405
stock,46,20,0.09845827519893646
stock,46,21,0.09926877170801163
stock,46,22,0.10070227086544037
stock,46,23,0.09979443997144699
stock,46,24,0.09932028502225876
stock,46,25,0.09894495457410812
stock,46,26,0.09843447804450989
stock,46,27,0.0995030477643013
stock,46,28,0.09893690049648285
stock,46,29,0.09927180409431458
stock,46,30,0.10051509737968445
stock,46,31,0.09825613349676132
stock,46,32,0.11905276775360107
stock,46,33,0.11973433196544647
stock,46,34,0.11800742894411087
stock,46,35,0.12026827782392502
stock,46,36,0.11887095123529434
stock,46,37,0.11738492548465729
stock,46,38,0.12022732198238373
stock,46,39,0.1186942532658577
stock,46,40,0.1194547489285469
stock,46,41,0.1179889589548111
stock,46,42,0.11776429414749146
stock,46,43,0.11857866495847702
stock,46,44,0.11832186579704285
stock,46,45,0.11820987612009048
stock,46,46,0.11900928616523743
stock,46,47,0.11802159249782562
stock,46,48,0.07577995210886002
stock,46,49,0.07559894770383835
stock,46,50,0.07692795246839523
stock,46,51,0.07701142132282257
stock,46,52,0.07676384598016739
stock,46,53,0.077117919921875
stock,46,54,0.07581454515457153
stock,46,55,0.0772852748632431
stock,46,56,0.07644889503717422
stock,46,57,0.07702630758285522
stock,46,58,0.07637706398963928
stock,46,59,0.07541105151176453
stock,46,60,0.07661689817905426
stock,46,61,0.07719475030899048
stock,46,62,0.07698947936296463
stock,46,63,0.07561659812927246
stock,46,64,0.06057526171207428
stock,46,65,0.06103391945362091
